area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,KR Puram,2 BHK,Hoston ,1105,2.0,1.0,44.935560650916166
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,SrncyRe,1330,2.0,2.0,53.40944593713094
Super built-up  Area,Ready To Move,New Gurappana Palya,2 BHK,,1185,2.0,3.0,49.743247380792496
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Niacesa,1199,2.0,3.0,72.83333036601657
Super built-up  Area,19-Mar,Thanisandra,2 BHK,Bhe 2ko,1183,2.0,1.0,59.64227168758417
Plot  Area,Ready To Move,BTM 2nd Stage,7 Bedroom,,1200,6.0,2.0,167.76243651706415
Built-up  Area,Ready To Move,Hennur Road,2 BHK,MItatHa,1460,2.0,2.0,66.9917923257658
Super built-up  Area,Ready To Move,Doddathoguru,3 BHK,SryleHo,1870,3.0,1.0,56.002435316483314
Super built-up  Area,Ready To Move,Thanisandra,4 BHK,Soitya ,1930,3.0,2.0,116.4471074635207
Built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,3.0,2.0,40.7212722191701
Super built-up  Area,Ready To Move,Koramangala,3 BHK,,2292,3.0,1.0,172.2547322588437
Super built-up  Area,Ready To Move,Nobo Nagar,2 BHK,Myolai ,1450,3.0,2.0,68.714633304747
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brnia G,1630,3.0,3.0,114.57040299972326
Super built-up  Area,Ready To Move,Attibele,2 BHK,Jae 2hu,656,2.0,1.0,26.643853643518945
Built-up  Area,Ready To Move,Basaveshwara Nagar,2 BHK,SRionri,1250,2.0,0.0,78.01803847520047
Built-up  Area,Ready To Move,Nelamangala,1 Bedroom,,525,1.0,1.0,22.772752736977107
Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,45.640700371410894
Plot  Area,Ready To Move,Naganathapura,6 Bedroom,,600,3.0,2.0,90.05974183996749
Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,,2700,3.0,3.0,265.95900817301106
Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,,1606,3.0,,116.64125805065598
Built-up  Area,Ready To Move,Old Airport Road,2 BHK,,1000,2.0,2.0,67.40718547420447
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,220.7341586254222
Plot  Area,Ready To Move,TC Palaya,2 Bedroom,,900,2.0,0.0,55.00000000000002
Built-up  Area,Ready To Move,Old Madras Road,3 BHK,Raion M,1200,2.0,0.0,68.54364256444411
Plot  Area,Ready To Move,Mico Layout,3 Bedroom,,1200,3.0,1.0,81.42201785221935
Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2119,5.0,2.0,110.99999999999996
Super built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1820,3.0,2.0,89.43416247630634
Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Vandak ,1218,2.0,2.0,68.95422588858304
Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1140,2.0,1.0,32.950159969365544
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,DSestpr,1362,2.0,1.0,90.1438418071059
Super built-up  Area,Ready To Move,JCR Layout,2 BHK,ARnamru,1040,2.0,2.0,49.99828937571694
Plot  Area,18-Jan,Classic Paradise Layout,4 Bedroom,,1000,3.0,3.0,162.81607293992613
Built-up  Area,Ready To Move,Kodbisanhalli,4 BHK,Diacee ,2955,3.0,3.0,201.60610616004948
Plot  Area,Ready To Move,Hennur Road,3 Bedroom,,2289,2.0,0.0,203.4682075736442
Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1320,2.0,2.0,52.672160063724725
Super built-up  Area,18-Jul,Raja Rajeshwari Nagar,2 BHK,Prllsan,1373,2.0,1.0,56.58126058931971
Super built-up  Area,19-Dec,Whitefield,3 BHK,Oreldhi,1564,3.0,1.0,91.06428985812236
Built-up  Area,Ready To Move,Vasanth nagar,3 BHK,Cunts A,1590,3.0,0.0,76.84440268758364
Super built-up  Area,Ready To Move,Kachanayakanahalli,2 BHK,ICoolon,823,2.0,1.0,38.20162421743587
Built-up  Area,Ready To Move,Gubbalala,2 BHK,,1000,2.0,2.0,67.82228619571539
Super built-up  Area,19-Jan,Kumara Park,3 BHK,Unksh P,1652,3.0,2.0,101.99807703076755
Super built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,,1212,2.0,3.0,45.064657300046484
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Maionra,2400,3.0,2.0,275.41109719383894
Super built-up  Area,Ready To Move,Ejipura,3 BHK,Nimeska,1350,2.0,1.0,73.00276398321793
Built-up  Area,Ready To Move,Geddalahalli,4 Bedroom,,2160,4.0,1.0,104.15461755140153
Built-up  Area,Ready To Move,HBR Layout,5 Bedroom,,2400,5.0,0.0,136.1859954010342
Super built-up  Area,Ready To Move,Sai Gardens,2 BHK,Alivae ,1239,2.0,2.0,65.41871055539455
Built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,HoAcela,1500,3.0,2.0,78.33568622875592
Plot  Area,Ready To Move,9th Block Jayanagar,7 Bedroom,,1650,5.0,0.0,156.28082661226628
Built-up  Area,Ready To Move,Amco Colony,3 Bedroom,,2200,3.0,2.0,182.59837005587423
Built-up  Area,Ready To Move,Sarjapur,3 Bedroom,Prldsum,3009,3.0,0.0,143.3561723821327
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,,1890,3.0,1.0,180.30716977823374
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1330,2.0,2.0,45.11924804789018
Built-up  Area,18-Jan,"Panathur Road, ",3 BHK,,1667,3.0,2.0,90.11409480172267
Super built-up  Area,Ready To Move,Gubbalala,3 BHK,MauilTr,1750,3.0,3.0,121.21415186919238
Super built-up  Area,Ready To Move,Harlur,3 BHK,Prncyrn,1755,3.0,2.0,123.9718050627969
Super built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,,1250,2.0,3.0,66.85577713966485
Super built-up  Area,21-Dec,Kanakpura Road,3 BHK,,1300,3.0,3.0,57.54708533357642
Super built-up  Area,18-Dec,Hosur Road,3 BHK,PuendWe,1691,3.0,1.0,106.84374833472833
Super built-up  Area,Ready To Move,Jalahalli,3 BHK,,2404,3.0,2.0,144.49558933322908
Super built-up  Area,Ready To Move, Devarachikkanahalli,6 BHK,,3150,6.0,2.0,137.901846157648
Built-up  Area,Ready To Move,3rd Block Banashankari,3 BHK,,2200,3.0,2.0,182.59837005587423
Super built-up  Area,Ready To Move,Devanahalli,3 BHK,Brntsal,1210,2.0,1.0,60.245690084719
Super built-up  Area,Ready To Move,Thanisandra,4 BHK,G conTh,3395,4.0,2.0,172.12763483680507
Plot  Area,Ready To Move,Hennur Road,5 Bedroom,,1350,5.0,3.0,293.40528951002767
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2732,4.0,3.0,195.7361576220102
Super built-up  Area,Ready To Move,Anekal,1 BHK,,459,2.0,1.0,18.49276561903498
Super built-up  Area,Ready To Move,Narayanapura,3 BHK,,1485,3.0,2.0,108.3289076005611
Plot  Area,Ready To Move,Pattegarhpalya,4 Bedroom,,600,4.0,2.0,109.46708550485518
Super built-up  Area,Ready To Move,Varthur,2 BHK,Hirio L,1100,2.0,1.0,35.6441583124264
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,LencyRe,1100,2.0,1.0,66.66865901416507
Super built-up  Area,Ready To Move,Anekal,2 BHK,,620,1.0,1.0,23.470899856512666
Plot  Area,Ready To Move,Kadugondanahalli,4 Bedroom,,920,2.0,1.0,65.30415399939032
Built-up  Area,Ready To Move,"Bellandur, ",5 BHK,,4239,5.0,3.0,266.9976566556072
Super built-up  Area,Ready To Move,Cunningham Road,3 BHK,ElireSo,2290,3.0,2.0,502.5861403072613
Super built-up  Area,Ready To Move,Pai Layout,2 BHK,,1130,2.0,2.0,44.2454499910198
Carpet  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,AcisePa,1395,2.0,2.0,62.40921220021403
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,1 BHK,DShtsow,597,1.0,1.0,49.99188949275014
Built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,100Sq. Meter,3.0,1.0,39.77206876741711
Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,GoratAr,1325,2.0,2.0,71.22503208794683
Super built-up  Area,Ready To Move,Chikkalasandra,1 BHK,Churad ,700,1.0,1.0,46.245436685431955
Super built-up  Area,Ready To Move,Whitefield,3 BHK,S mesci,1500,2.0,3.0,65.58176507213288
Super built-up  Area,Ready To Move,Hennur Gardens,2 BHK,PlhtsHe,1092,2.0,1.0,70.18952033181567
Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,SaisePa,1265,2.0,2.0,68.54560832980567
Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,,1150,2.0,2.0,35.86371141987991
Plot  Area,Ready To Move,Manjunath Nagar,2 Bedroom,,1000,2.0,0.0,72.89105631684775
Super built-up  Area,Ready To Move,Jalahalli,2 BHK,Tahtsla,1612,2.0,2.0,133.55142068093832
Plot  Area,Ready To Move,agara tataguni,2 Bedroom,,1320,2.0,0.0,78.49195677821614
Built-up  Area,Ready To Move,Uttarahalli,2 BHK,KBnnupu,1007,2.0,2.0,50.85234740341627
Built-up  Area,Ready To Move,Yelahanka,3 BHK,,1562,3.0,1.0,119.06537534246738
Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Scentl ,1385,2.0,,55.43185116855598
Super built-up  Area,Ready To Move,Whitefield,3 BHK,SVhtsei,1671,3.0,,82.29884605963642
Plot  Area,Ready To Move,Kanakpura Road,3 Bedroom,Nathira,1200,3.0,1.0,132.68440072410974
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,Mahla T,1285,3.0,2.0,75.0481978153301
Plot  Area,Ready To Move,New Bank Colony,8 Bedroom,,2400,8.0,2.0,186.5233894081627
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,,1240,2.0,2.0,50.2033007960119
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Hiate F,1350,2.0,3.0,65.32039040994427
Built-up  Area,Ready To Move,Frazer Town,3 BHK,,2800,3.0,3.0,229.15611513888507
Plot  Area,Ready To Move,Bank Of Baroda Colony,4 Bedroom,,1350,4.0,3.0,189.7547806689473
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Adeatlm,3005,4.0,2.0,200.9257823166981
Built-up  Area,Ready To Move,BEML Layout,3 BHK,Vasta V,1500,3.0,2.0,79.26278156004892
Plot  Area,Ready To Move,Singasandra,2 Bedroom,,1073,2.0,1.0,58.939827392517884
Plot  Area,Ready To Move,KR Puram,5 Bedroom,,1120,4.0,1.0,90.30511541605662
Super built-up  Area,Ready To Move,Budigere,1 BHK,PrityTr,664,1.0,1.0,41.50247199078743
Plot  Area,18-Apr,Singasandra,10 Bedroom,,1305,10.0,3.0,183.6203128481786
Super built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,29.490371531443124
Super built-up  Area,Ready To Move,Brookefield,3 BHK,Hintsk ,1470,2.0,2.0,92.96792934859897
Super built-up  Area,Ready To Move,Sunder Ram Shetty Nagar,2 BHK,MaisePa,1190,2.0,1.0,63.490960525491786
Super built-up  Area,18-Aug,Hennur Road,2 BHK,Puachal,1232,2.0,1.0,74.25597979518113
Built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,Shise P,1275,2.0,1.0,58.15679772390578
Super built-up  Area,Ready To Move,Jakkur,2 BHK,HRaniIb,1308,2.0,1.0,80.92170626309758
Super built-up  Area,18-May,Choodasandra,3 BHK,Emhtsl ,1546,3.0,2.0,63.78422267868444
Super built-up  Area,Ready To Move,NRI Layout,3 BHK,Adarli ,1630,3.0,2.0,86.00943927360046
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3553,4.0,2.0,484.20924852795275
Super built-up  Area,Ready To Move,Cooke Town,3 BHK,,1500,3.0,1.0,149.74161106040583
Built-up  Area,Ready To Move,Gokula Extension,3 BHK,DSrat S,1275,2.0,1.0,65.35406504731922
Plot  Area,Ready To Move,Vidyaranyapura,6 Bedroom,,3000,6.0,3.0,296.1350478529294
Built-up  Area,Ready To Move,Shantiniketan Layout,3 BHK,Wisic C,1580,2.0,3.0,90.69043471561966
Super built-up  Area,18-Aug,Hormavu,3 BHK,Kolisl ,1498,3.0,2.0,58.12013909074981
Super built-up  Area,Ready To Move,Hanuma Reddy Layout,2 BHK,,1328,2.0,2.0,63.626091791084036
Super built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,Samesar,1291,2.0,3.0,49.69589227852495
Built-up  Area,Ready To Move,Dasarahalli,3 BHK,Sooneoo,1700,3.0,2.0,86.05592870129438
Built-up  Area,Ready To Move,Anekal,2 BHK,,1200,2.0,2.0,51.344241532685515
Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,600,3.0,1.0,62.47610100154172
Super built-up  Area,Ready To Move,Vidyaranyapura,3 BHK,Shreean,1491,2.0,2.0,58.1712392478777
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Shana S,1305,2.0,2.0,78.79355174637345
Built-up  Area,Ready To Move,Old Madras Road,3 Bedroom,GRlas V,2300,3.0,2.0,150.64003081204973
Built-up  Area,Ready To Move,Koramangala,2 BHK,PNinena,1070,2.0,2.0,98.35512921733512
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1143,2.0,2.0,40.015672883062976
Super built-up  Area,Ready To Move,Maragondanahalli,2 BHK,ArnzaFi,1307,2.0,2.0,63.658038642997056
Plot  Area,Ready To Move,Babusapalaya,3 Bedroom,,2400,3.0,1.0,192.4167264600324
Super built-up  Area,20-Dec,Varthur,3 BHK,Myple M,1535,3.0,2.0,71.36612476430933
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,Bhensa ,1660,3.0,,107.96396728555288
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1135,2.0,2.0,61.293809333119626
Super built-up  Area,Ready To Move,New Baiyyappanahalli,1 BHK,,750,1.0,1.0,36.69730064557011
Super built-up  Area,18-Feb,Dasarahalli,3 BHK,KSliaor,1367,2.0,1.0,72.42210162612066
Super built-up  Area,Ready To Move,Electronic City,1 BHK,Prarkun,630,1.0,1.0,42.51025021848313
Plot  Area,Ready To Move,Pattegarhpalya,2 Bedroom,,2656,2.0,0.0,311.6699657500286
Plot  Area,Ready To Move,Kalyan nagar,8 Bedroom,,1200,7.0,1.0,124.3653064335643
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,PrarePa,700,2.0,1.0,36.37035208593394
Plot  Area,Ready To Move,Kalidasa Layout,7 Bedroom,,545,7.0,3.0,180.85381557019033
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1890,4.0,3.0,98.57264510835884
Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,35.99999999999999
Super built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,914,2.0,2.0,52.92103478257846
Super built-up  Area,Ready To Move,Dasanapura,2 BHK,Tavenew,1163,2.0,1.0,44.58695092733172
Super built-up  Area,Ready To Move,Rajarajeshwari nagar,2 BHK,,1095,2.0,1.0,46.2735762492949
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,754,2.0,1.0,39.58856595879934
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,NCs 2rj,2159,4.0,2.0,101.9804880738509
Plot  Area,Ready To Move,Mathikere Extension,4 Bedroom,,1200,3.0,1.0,145.53206367356552
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Pae 1ov,1300,2.0,1.0,82.55540531700213
Super built-up  Area,Ready To Move,Chikku Lakshmaiah Layout,4 BHK,Prlis A,3600,4.0,0.0,263.803684263192
Built-up  Area,Ready To Move,Gottigere,2 BHK,,900,2.0,2.0,46.83206927153206
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1075,2.0,1.0,58.876121625407656
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1900,3.0,3.0,230.70016017423353
Built-up  Area,Ready To Move,Chandra Layout,2 BHK,,1600,2.0,1.0,100.43953403157299
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1285,2.0,2.0,68.37601496128491
Super built-up  Area,18-Dec,JP Nagar,3 BHK,Shestut,2640,3.0,2.0,116.87965818562778
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Srncya ,1150,2.0,1.0,66.85492380108538
Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,SoechHa,1930,4.0,2.0,124.3482146255818
Super built-up  Area,Ready To Move,CV Raman Nagar,1 BHK,Trave E,600,1.0,1.0,49.26989682529618
Plot  Area,Ready To Move,Kadugodi,4 Bedroom,,1920,4.0,2.0,202.52670639175727
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1241,2.0,1.0,74.65706049645719
Super built-up  Area,18-Aug,Hosur Road,3 BHK,PuendWe,1906,3.0,1.0,106.84374833472833
Super built-up  Area,19-Feb,Basavangudi,3 BHK,,1650,3.0,2.0,174.40516010964907
Super built-up  Area,19-Dec,Electronic City,1 BHK,Shntie ,530 - 575,1.0,0.0,20.91477338019422
Plot  Area,Ready To Move,Prithvi Layout,3 Bedroom,Prigh L,2500,4.0,2.0,241.6531576415521
Plot  Area,Ready To Move,Adugodi,5 Bedroom,,1400,3.0,2.0,136.417525572477
Built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,MancyRe,1350,2.0,3.0,57.57075669573842
Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Syonyph,1400,2.0,2.0,64.67793671630912
Super built-up  Area,Ready To Move,Reliable Tranquil Layout,3 BHK,,1500,3.0,0.0,88.43375663403383
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1507,3.0,2.0,64.5710911593162
Super built-up  Area,Ready To Move,Subramanyapura,2 BHK,,1110,2.0,2.0,55.365896486091316
Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160 - 1260,2.0,0.0,48.09686457785556
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1609,3.0,1.0,91.77388322950938
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Prncy R,1280,2.0,1.0,50.344137567577675
Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1610,2.0,2.0,52.672160063724725
Super built-up  Area,20-Jan,Binny Pete,2 BHK,She 2rk,1335,2.0,1.0,116.15727664107062
Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,Reitice,1650,3.0,3.0,129.8149070429739
Built-up  Area,Ready To Move,Nayandanahalli,2 BHK,Rarelt ,1280,2.0,1.0,65.11918365680052
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,Sthtsg ,1050,2.0,,119.43669257257767
Super built-up  Area,Ready To Move,Govindapura,2 BHK,AbarkVa,1310,2.0,1.0,71.34937341878155
Super built-up  Area,18-May,Devarabisanahalli,2 BHK,,1350,2.0,2.0,82.09586911415218
Plot  Area,Ready To Move,Akshaya Nagar,3 Bedroom,,540,4.0,1.0,76.16630261201038
Built-up  Area,Ready To Move,Thubarahalli,3 BHK,Soowsa ,1263,2.0,1.0,68.65239980023776
Super built-up  Area,Ready To Move,Chokkanahalli,3 BHK,DSineSu,1340,2.0,2.0,77.08436615901293
Super built-up  Area,18-May,Old Airport Road,4 BHK,Jaades ,2690,4.0,,235.7150369921969
Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1511,3.0,1.0,94.59463270324727
Super built-up  Area,Ready To Move,Shanthala Nagar,3 BHK,Niair M,2500,3.0,2.0,241.1920005463592
Super built-up  Area,19-May,Thanisandra,3 BHK,G conTh,1589,3.0,3.0,95.4398911042305
Plot  Area,Ready To Move,Hulimavu,9 Bedroom,,1200,6.0,2.0,168.81216951169165
Built-up  Area,Ready To Move,Munnekollal,3 BHK,JRarlPe,1527,3.0,0.0,82.75794451360225
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,DSdorSp,1017,2.0,1.0,37.22748310259763
Built-up  Area,Ready To Move, Kanakpura Road,1 RK,Srini S,435,1.0,0.0,23.720482137488943
Super built-up  Area,19-Aug,Attibele,2 BHK,,805,2.0,1.0,26.643853643518945
Built-up  Area,Ready To Move,Yelahanka New Town,2 BHK,KHatsFl,750,1.0,2.0,54.07714962316561
Carpet  Area,Ready To Move,1st Block Koramangala,8 BHK,,3400,8.0,2.0,262.4547254044841
Plot  Area,Ready To Move,Sadaramangala,3 Bedroom,,1915,4.0,3.0,229.25682592120228
Super built-up  Area,Ready To Move,Andrahalli,8 BHK,,4000,8.0,3.0,173.820825198862
Super built-up  Area,Ready To Move,Ittamadu,2 BHK,Naory G,1120,2.0,2.0,48.58040977609718
Super built-up  Area,18-Oct,Whitefield,2 BHK,Umods W,1290,2.0,1.0,69.20456160478227
Super built-up  Area,Ready To Move,ISRO Layout,2 BHK,,1200,2.0,2.0,64.41140241993683
Plot  Area,Ready To Move,Ramamurthy Nagar,8 Bedroom,,1200,6.0,2.0,173.70685301653842
Built-up  Area,Ready To Move,Gubbalala,2 Bedroom,,2400,2.0,2.0,79.59562967152577
Built-up  Area,17-Jan,Thanisandra,3 BHK,Soitya ,1700,3.0,2.0,125.37396405086594
Super built-up  Area,Ready To Move,8th Block Jayanagar,3 BHK,Adens G,1600,3.0,3.0,87.85688044121304
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1240,2.0,1.0,60.173555149862345
Super built-up  Area,Ready To Move,Ankappa Layout,2 BHK,Sancya ,1100,2.0,2.0,42.46594273372463
Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,,525,1.0,1.0,27.793461200486814
Super built-up  Area,16-Jul,Victoria Layout,2 BHK,,1200,2.0,1.0,62.85306512441605
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Leilo E,2190,3.0,2.0,97.1773873543029
Super built-up  Area,Ready To Move,Roopena Agrahara,3 BHK,Neide P,1435,2.0,1.0,53.5042025801356
Built-up  Area,Ready To Move,Bande Nallasandra,3 Bedroom,Ceityy ,1741 - 2074,3.0,0.0,86.32440110716406
Plot  Area,18-Nov,Chandapura,2 Bedroom,,1200,2.0,1.0,49.73660585925627
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1260,2.0,1.0,69.65021531104505
Built-up  Area,Ready To Move,Sarjapur  Road,1 BHK,,470,1.0,1.0,33.583401591771434
Plot  Area,Ready To Move,Annaiah Reddy Layout,4 Bedroom,,1550,3.0,1.0,179.3719383402369
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1060,2.0,1.0,54.56221351072957
Super built-up  Area,Ready To Move,Jakkur,3 BHK,BrdgeNo,1710,3.0,2.0,106.96665894744027
Super built-up  Area,Ready To Move,Kanakapura,3 BHK,,1610,2.0,3.0,45.72419875510885
Super built-up  Area,18-Aug,Haralur Road,1 BHK,SNnia E,560,1.0,1.0,63.859886714830324
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,260.3119986674712
Super built-up  Area,Ready To Move,Kengeri,2 BHK,,1200,2.0,1.0,38.25321086632515
Super built-up  Area,Ready To Move,Kamakshipalya,6 BHK,,1200,3.0,1.0,158.6362457879643
Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Sincyh ,1000,2.0,0.0,62.6623302625067
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Trade E,1360,2.0,1.0,54.70505247574268
Super built-up  Area,19-Dec,Sarjapur  Road,2 BHK,Soini T,868,2.0,2.0,49.60280558672934
Built-up  Area,Ready To Move,MS Pallya,7 Bedroom,,4600,7.0,0.0,186.8155972355817
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Prensya,1273,2.0,1.0,79.3522238659509
Super built-up  Area,Ready To Move,Ashwini layout,2 BHK,,1100,2.0,3.0,51.52139955216572
Super built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,,1175,2.0,2.0,72.3105155026599
Super built-up  Area,Ready To Move,Choodasandra,2 BHK,,1165,2.0,1.0,59.24268904380943
Super built-up  Area,18-Aug,Hennur Road,3 BHK,Puachal,1804,3.0,2.0,108.88410646471324
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,NCdgerj,1109,2.0,0.0,69.36837964988341
Super built-up  Area,Ready To Move,Begur Road,3 BHK,SLtalry,1610,2.0,2.0,56.05421446420045
Plot  Area,Ready To Move,Hoskote,2 Bedroom,,600,2.0,1.0,73.16412217357025
Built-up  Area,18-Dec,Huskur,2 BHK,,1020,2.0,1.0,33.12924223388879
Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1682,3.0,1.0,118.9460721244316
Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,1000,1.0,0.0,54.23293011659382
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,BriumMi,1175,2.0,1.0,58.46207348006014
Built-up  Area,18-Aug,Bommasandra Industrial Area,3 BHK,,1400,2.0,1.0,37.91462350646533
Plot  Area,18-May,Sarjapur,4 Bedroom,Puodsm ,2500,5.0,3.0,276.50090225602673
Super built-up  Area,18-Dec,Vivekananda Nagar,3 BHK,,1650,3.0,2.0,92.46703014077967
Super built-up  Area,18-Apr,Devanahalli,2 BHK,Sabixtt,1009,2.0,2.0,62.846663478713836
Plot  Area,Ready To Move,4th T block Jayanagar,4 Bedroom,,2400,4.0,0.0,212.46685163864439
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,SLaceda,1353,3.0,1.0,89.49271843545264
Super built-up  Area,18-Jan,Bannerghatta Road,3 BHK,GRarken,1640,3.0,2.0,99.8666852474753
Plot  Area,Ready To Move,Dinnur,3 Bedroom,,1500,2.0,1.0,141.18432915856263
Super built-up  Area,18-May,Seegehalli,3 BHK,,1295,3.0,2.0,55.51333233618704
Plot  Area,Ready To Move,Jayanagar,8 Bedroom,,2100,7.0,2.0,186.5233894081627
Super built-up  Area,Ready To Move,Nagarbhavi,2 BHK,Vaosei ,1152 - 1197,2.0,0.0,52.97104494636242
Super built-up  Area,19-Dec,Anjanapura,3 BHK,DSapeto,1456,2.0,1.0,52.37459684158211
Super built-up  Area,Ready To Move,Manayata Tech Park,2 BHK,,1065,2.0,2.0,48.07905667909012
Built-up  Area,Ready To Move,Lakshminarayana Pura,3 BHK,Oaeze B,1575,3.0,0.0,76.29919245352194
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1180,2.0,1.0,50.05745008618768
Super built-up  Area,Ready To Move,VHBCS Layout,3 BHK,OlarkLa,1881,3.0,3.0,125.25455201764525
Super built-up  Area,18-Jul,Hosa Road,2 BHK,Mahesr ,1161,2.0,1.0,53.807302242033415
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Prldsri,1278,3.0,1.0,69.65021531104497
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1335,2.0,1.0,48.67571207981721
Plot  Area,Ready To Move,Nandini Layout,7 Bedroom,,1650,4.0,0.0,153.23251718168427
Super built-up  Area,18-Nov,Sarjapur  Road,1 BHK,AsastDe,778,1.0,1.0,42.39325618726102
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1575,2.0,2.0,112.43990227364264
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,781,1.0,2.0,48.75752181522152
Super built-up  Area,Ready To Move,Kogilu,2 BHK,,1200,2.0,1.0,53.93229069449289
