area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,933,2.0,1.0,56.035352573840484
Super built-up  Area,Ready To Move,KR Puram,2 BHK,Hoston ,1105,2.0,1.0,48.024716851957876
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,SrncyRe,1330,2.0,2.0,55.071521508545786
Super built-up  Area,Ready To Move,New Gurappana Palya,2 BHK,,1185,2.0,3.0,55.53869335195266
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Niacesa,1199,2.0,3.0,74.19569872869356
Super built-up  Area,19-Mar,Thanisandra,2 BHK,Bhe 2ko,1183,2.0,1.0,51.63886193799453
Plot  Area,Ready To Move,BTM 2nd Stage,7 Bedroom,,1200,6.0,2.0,171.21958765539938
Built-up  Area,Ready To Move,Hennur Road,2 BHK,MItatHa,1460,2.0,2.0,77.4229702136711
Super built-up  Area,Ready To Move,Doddathoguru,3 BHK,SryleHo,1870,3.0,1.0,49.67993682241708
Super built-up  Area,Ready To Move,Thanisandra,4 BHK,Soitya ,1930,3.0,2.0,117.97221958487482
Built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,3.0,2.0,43.02527059887986
Super built-up  Area,Ready To Move,Koramangala,3 BHK,,2292,3.0,1.0,153.63454323102147
Super built-up  Area,Ready To Move,Nobo Nagar,2 BHK,Myolai ,1450,3.0,2.0,73.87428808160091
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brnia G,1630,3.0,3.0,116.55527857092922
Super built-up  Area,Ready To Move,Attibele,2 BHK,Jae 2hu,656,2.0,1.0,23.798463657983532
Built-up  Area,Ready To Move,Basaveshwara Nagar,2 BHK,SRionri,1250,2.0,0.0,76.44172391805628
Built-up  Area,Ready To Move,Nelamangala,1 Bedroom,,525,1.0,1.0,21.134743568057466
Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,51.7659626056544
Plot  Area,Ready To Move,Naganathapura,6 Bedroom,,600,3.0,2.0,101.10805445672521
Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,,2700,3.0,3.0,200.5912060927233
Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,,1606,3.0,,102.24420232035858
Built-up  Area,Ready To Move,Old Airport Road,2 BHK,,1000,2.0,2.0,53.783458867216304
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,173.60733653071762
Plot  Area,Ready To Move,TC Palaya,2 Bedroom,,900,2.0,0.0,58.73416612809829
Built-up  Area,Ready To Move,Old Madras Road,3 BHK,Raion M,1200,2.0,0.0,59.62921109701616
Plot  Area,Ready To Move,Mico Layout,3 Bedroom,,1200,3.0,1.0,73.63804224004325
Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2119,5.0,2.0,130.78691272553783
Super built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1820,3.0,2.0,88.37177537972268
Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Vandak ,1218,2.0,2.0,60.44478200676174
Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1140,2.0,1.0,31.731921168633065
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,DSestpr,1362,2.0,1.0,85.85019155147663
Super built-up  Area,Ready To Move,JCR Layout,2 BHK,ARnamru,1040,2.0,2.0,61.047574122142166
Plot  Area,18-Jan,Classic Paradise Layout,4 Bedroom,,1000,3.0,3.0,148.85831017178504
Built-up  Area,Ready To Move,Kodbisanhalli,4 BHK,Diacee ,2955,3.0,3.0,216.46046714606888
Plot  Area,Ready To Move,Hennur Road,3 Bedroom,,2289,2.0,0.0,147.34680366768396
Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1320,2.0,2.0,63.40992690028267
Super built-up  Area,18-Jul,Raja Rajeshwari Nagar,2 BHK,Prllsan,1373,2.0,1.0,56.741770298226946
Super built-up  Area,19-Dec,Whitefield,3 BHK,Oreldhi,1564,3.0,1.0,103.0369458868897
Built-up  Area,Ready To Move,Vasanth nagar,3 BHK,Cunts A,1590,3.0,0.0,78.43268450869316
Super built-up  Area,Ready To Move,Kachanayakanahalli,2 BHK,ICoolon,823,2.0,1.0,40.308584768897624
Built-up  Area,Ready To Move,Gubbalala,2 BHK,,1000,2.0,2.0,57.43066428122232
Super built-up  Area,19-Jan,Kumara Park,3 BHK,Unksh P,1652,3.0,2.0,95.9185313802665
Super built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,,1212,2.0,3.0,53.26228659624836
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Maionra,2400,3.0,2.0,267.2855934718462
Super built-up  Area,Ready To Move,Ejipura,3 BHK,Nimeska,1350,2.0,1.0,68.66878508912667
Built-up  Area,Ready To Move,Geddalahalli,4 Bedroom,,2160,4.0,1.0,135.41494952007568
Built-up  Area,Ready To Move,HBR Layout,5 Bedroom,,2400,5.0,0.0,169.84505473989103
Super built-up  Area,Ready To Move,Sai Gardens,2 BHK,Alivae ,1239,2.0,2.0,67.04056668710561
Built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,HoAcela,1500,3.0,2.0,71.49341192844714
Plot  Area,Ready To Move,9th Block Jayanagar,7 Bedroom,,1650,5.0,0.0,154.32283145617498
Built-up  Area,Ready To Move,Amco Colony,3 Bedroom,,2200,3.0,2.0,157.91174387560736
Built-up  Area,Ready To Move,Sarjapur,3 Bedroom,Prldsum,3009,3.0,0.0,182.31162797446848
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,,1890,3.0,1.0,169.64391820797454
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1330,2.0,2.0,49.20364407624588
Built-up  Area,18-Jan,"Panathur Road, ",3 BHK,,1667,3.0,2.0,93.51932643425819
Super built-up  Area,Ready To Move,Gubbalala,3 BHK,MauilTr,1750,3.0,3.0,95.5042615548287
Super built-up  Area,Ready To Move,Harlur,3 BHK,Prncyrn,1755,3.0,2.0,126.81348532279348
Super built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,,1250,2.0,3.0,63.30803684623636
Super built-up  Area,21-Dec,Kanakpura Road,3 BHK,,1300,3.0,3.0,58.626318545903416
Super built-up  Area,18-Dec,Hosur Road,3 BHK,PuendWe,1691,3.0,1.0,96.83408889822478
Super built-up  Area,Ready To Move,Jalahalli,3 BHK,,2404,3.0,2.0,127.37184639515615
Super built-up  Area,Ready To Move, Devarachikkanahalli,6 BHK,,3150,6.0,2.0,182.34086424660444
Built-up  Area,Ready To Move,3rd Block Banashankari,3 BHK,,2200,3.0,2.0,157.91174387560736
Super built-up  Area,Ready To Move,Devanahalli,3 BHK,Brntsal,1210,2.0,1.0,58.21603494736841
Super built-up  Area,Ready To Move,Thanisandra,4 BHK,G conTh,3395,4.0,2.0,157.04862353768485
Plot  Area,Ready To Move,Hennur Road,5 Bedroom,,1350,5.0,3.0,206.48458409864114
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2732,4.0,3.0,199.12591920912777
Super built-up  Area,Ready To Move,Anekal,1 BHK,,459,2.0,1.0,23.381791708468324
Super built-up  Area,Ready To Move,Narayanapura,3 BHK,,1485,3.0,2.0,93.31367708152241
Plot  Area,Ready To Move,Pattegarhpalya,4 Bedroom,,600,4.0,2.0,151.92997884991806
Super built-up  Area,Ready To Move,Varthur,2 BHK,Hirio L,1100,2.0,1.0,43.46794590063132
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,LencyRe,1100,2.0,1.0,67.62451551730146
Super built-up  Area,Ready To Move,Anekal,2 BHK,,620,1.0,1.0,21.75230946586506
Plot  Area,Ready To Move,Kadugondanahalli,4 Bedroom,,920,2.0,1.0,74.45250022584949
Built-up  Area,Ready To Move,"Bellandur, ",5 BHK,,4239,5.0,3.0,266.3409408614411
Super built-up  Area,Ready To Move,Cunningham Road,3 BHK,ElireSo,2290,3.0,2.0,415.31093730868355
Super built-up  Area,Ready To Move,Pai Layout,2 BHK,,1130,2.0,2.0,50.122911993636045
Carpet  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,AcisePa,1395,2.0,2.0,64.8631632101024
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,1 BHK,DShtsow,597,1.0,1.0,38.94699527347755
Built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,100Sq. Meter,3.0,1.0,40.08071577462167
Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,GoratAr,1325,2.0,2.0,74.92271595373127
Super built-up  Area,Ready To Move,Chikkalasandra,1 BHK,Churad ,700,1.0,1.0,40.868023845946134
Super built-up  Area,Ready To Move,Whitefield,3 BHK,S mesci,1500,2.0,3.0,71.642374580239
Super built-up  Area,Ready To Move,Hennur Gardens,2 BHK,PlhtsHe,1092,2.0,1.0,54.90622112614927
Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,SaisePa,1265,2.0,2.0,70.95028072533185
Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,,1150,2.0,2.0,40.43671376979092
Plot  Area,Ready To Move,Manjunath Nagar,2 Bedroom,,1000,2.0,0.0,72.00178333747753
Super built-up  Area,Ready To Move,Jalahalli,2 BHK,Tahtsla,1612,2.0,2.0,100.8508172147896
Plot  Area,Ready To Move,agara tataguni,2 Bedroom,,1320,2.0,0.0,75.25852279011495
Built-up  Area,Ready To Move,Uttarahalli,2 BHK,KBnnupu,1007,2.0,2.0,45.96470847941519
Built-up  Area,Ready To Move,Yelahanka,3 BHK,,1562,3.0,1.0,99.3115823131769
Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Scentl ,1385,2.0,,50.4655684977141
Super built-up  Area,Ready To Move,Whitefield,3 BHK,SVhtsei,1671,3.0,,80.15076066842872
Plot  Area,Ready To Move,Kanakpura Road,3 Bedroom,Nathira,1200,3.0,1.0,105.96909125014932
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,Mahla T,1285,3.0,2.0,66.30344084811166
Plot  Area,Ready To Move,New Bank Colony,8 Bedroom,,2400,8.0,2.0,235.25510719173448
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,,1240,2.0,2.0,54.46379570468802
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Hiate F,1350,2.0,3.0,67.62490864556327
Built-up  Area,Ready To Move,Frazer Town,3 BHK,,2800,3.0,3.0,214.8726190680963
Plot  Area,Ready To Move,Bank Of Baroda Colony,4 Bedroom,,1350,4.0,3.0,190.97129424231932
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Adeatlm,3005,4.0,2.0,204.91877776342756
Built-up  Area,Ready To Move,BEML Layout,3 BHK,Vasta V,1500,3.0,2.0,72.8104764942843
Plot  Area,Ready To Move,Singasandra,2 Bedroom,,1073,2.0,1.0,51.04963928732504
Plot  Area,Ready To Move,KR Puram,5 Bedroom,,1120,4.0,1.0,98.6732571047464
Super built-up  Area,Ready To Move,Budigere,1 BHK,PrityTr,664,1.0,1.0,44.49098581806084
Plot  Area,18-Apr,Singasandra,10 Bedroom,,1305,10.0,3.0,170.0634833630007
Super built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,32.323464393395824
Super built-up  Area,Ready To Move,Brookefield,3 BHK,Hintsk ,1470,2.0,2.0,92.08362489118068
Super built-up  Area,Ready To Move,Sunder Ram Shetty Nagar,2 BHK,MaisePa,1190,2.0,1.0,66.86869018281743
Super built-up  Area,18-Aug,Hennur Road,2 BHK,Puachal,1232,2.0,1.0,77.82400819749907
Built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,Shise P,1275,2.0,1.0,62.012557953478414
Super built-up  Area,Ready To Move,Jakkur,2 BHK,HRaniIb,1308,2.0,1.0,80.76745881299793
Super built-up  Area,18-May,Choodasandra,3 BHK,Emhtsl ,1546,3.0,2.0,59.04839629563363
Super built-up  Area,Ready To Move,NRI Layout,3 BHK,Adarli ,1630,3.0,2.0,74.2046311206573
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3553,4.0,2.0,430.4943962025593
Super built-up  Area,Ready To Move,Cooke Town,3 BHK,,1500,3.0,1.0,132.27076644181003
Built-up  Area,Ready To Move,Gokula Extension,3 BHK,DSrat S,1275,2.0,1.0,71.79405951283549
Plot  Area,Ready To Move,Vidyaranyapura,6 Bedroom,,3000,6.0,3.0,315.6170656938122
Built-up  Area,Ready To Move,Shantiniketan Layout,3 BHK,Wisic C,1580,2.0,3.0,104.06427272742583
Super built-up  Area,18-Aug,Hormavu,3 BHK,Kolisl ,1498,3.0,2.0,55.119404431381426
Super built-up  Area,Ready To Move,Hanuma Reddy Layout,2 BHK,,1328,2.0,2.0,60.54409453450431
Super built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,Samesar,1291,2.0,3.0,56.3702939862353
Built-up  Area,Ready To Move,Dasarahalli,3 BHK,Sooneoo,1700,3.0,2.0,92.5813046988865
Built-up  Area,Ready To Move,Anekal,2 BHK,,1200,2.0,2.0,50.419840785764265
Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,600,3.0,1.0,55.446017745852025
Super built-up  Area,Ready To Move,Vidyaranyapura,3 BHK,Shreean,1491,2.0,2.0,56.91142365287249
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Shana S,1305,2.0,2.0,74.90443017114445
Built-up  Area,Ready To Move,Old Madras Road,3 Bedroom,GRlas V,2300,3.0,2.0,182.1621808977676
Built-up  Area,Ready To Move,Koramangala,2 BHK,PNinena,1070,2.0,2.0,118.0696391841751
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1143,2.0,2.0,39.95222878299676
Super built-up  Area,Ready To Move,Maragondanahalli,2 BHK,ArnzaFi,1307,2.0,2.0,68.9332715842585
Plot  Area,Ready To Move,Babusapalaya,3 Bedroom,,2400,3.0,1.0,193.91933191606046
Super built-up  Area,20-Dec,Varthur,3 BHK,Myple M,1535,3.0,2.0,95.41028778537209
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,Bhensa ,1660,3.0,,104.73764282618545
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1135,2.0,2.0,60.46957469927064
Super built-up  Area,Ready To Move,New Baiyyappanahalli,1 BHK,,750,1.0,1.0,38.56831751887074
Super built-up  Area,18-Feb,Dasarahalli,3 BHK,KSliaor,1367,2.0,1.0,63.691974158611956
Super built-up  Area,Ready To Move,Electronic City,1 BHK,Prarkun,630,1.0,1.0,35.833389037006484
Plot  Area,Ready To Move,Pattegarhpalya,2 Bedroom,,2656,2.0,0.0,230.7415778565113
Plot  Area,Ready To Move,Kalyan nagar,8 Bedroom,,1200,7.0,1.0,140.61703812189924
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,PrarePa,700,2.0,1.0,36.270785786995276
Plot  Area,Ready To Move,Kalidasa Layout,7 Bedroom,,545,7.0,3.0,176.88454864086546
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1890,4.0,3.0,103.5491139329786
Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,36.02219890287025
Super built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,914,2.0,2.0,52.34107533054258
Super built-up  Area,Ready To Move,Dasanapura,2 BHK,Tavenew,1163,2.0,1.0,42.39753786705943
Super built-up  Area,Ready To Move,Rajarajeshwari nagar,2 BHK,,1095,2.0,1.0,52.98695979853397
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,754,2.0,1.0,37.35974711789791
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,NCs 2rj,2159,4.0,2.0,96.76613538886403
Plot  Area,Ready To Move,Mathikere Extension,4 Bedroom,,1200,3.0,1.0,127.97906544341058
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Pae 1ov,1300,2.0,1.0,78.98632900976094
Super built-up  Area,Ready To Move,Chikku Lakshmaiah Layout,4 BHK,Prlis A,3600,4.0,0.0,285.85585711659377
Built-up  Area,Ready To Move,Gottigere,2 BHK,,900,2.0,2.0,53.285833924930294
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1075,2.0,1.0,61.990634173590685
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1900,3.0,3.0,241.29984769166575
Built-up  Area,Ready To Move,Chandra Layout,2 BHK,,1600,2.0,1.0,84.42896052513649
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1285,2.0,2.0,57.35105153098608
Super built-up  Area,18-Dec,JP Nagar,3 BHK,Shestut,2640,3.0,2.0,108.26842661020892
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Srncya ,1150,2.0,1.0,63.916456934495926
Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,SoechHa,1930,4.0,2.0,122.73479048125719
Super built-up  Area,Ready To Move,CV Raman Nagar,1 BHK,Trave E,600,1.0,1.0,63.74111193195505
Plot  Area,Ready To Move,Kadugodi,4 Bedroom,,1920,4.0,2.0,221.3193083127031
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1241,2.0,1.0,75.50710440178872
Super built-up  Area,18-Aug,Hosur Road,3 BHK,PuendWe,1906,3.0,1.0,111.98437752185018
Super built-up  Area,19-Feb,Basavangudi,3 BHK,,1650,3.0,2.0,167.13521570511273
Super built-up  Area,19-Dec,Electronic City,1 BHK,Shntie ,530 - 575,1.0,0.0,26.094208282073698
Plot  Area,Ready To Move,Prithvi Layout,3 Bedroom,Prigh L,2500,4.0,2.0,196.57081654539797
Plot  Area,Ready To Move,Adugodi,5 Bedroom,,1400,3.0,2.0,141.65655705697841
Built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,MancyRe,1350,2.0,3.0,59.8985328986923
Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Syonyph,1400,2.0,2.0,67.09916640089064
Super built-up  Area,Ready To Move,Reliable Tranquil Layout,3 BHK,,1500,3.0,0.0,102.8780788447751
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1507,3.0,2.0,66.10138792437162
Super built-up  Area,Ready To Move,Subramanyapura,2 BHK,,1110,2.0,2.0,54.79660307987835
Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160 - 1260,2.0,0.0,52.672269605168644
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1609,3.0,1.0,78.5475908429897
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Prncy R,1280,2.0,1.0,41.309315582688455
Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1610,2.0,2.0,70.57788539210401
Super built-up  Area,20-Jan,Binny Pete,2 BHK,She 2rk,1335,2.0,1.0,90.34799426527115
Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,Reitice,1650,3.0,3.0,122.52766769894721
Built-up  Area,Ready To Move,Nayandanahalli,2 BHK,Rarelt ,1280,2.0,1.0,65.77713494023166
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,Sthtsg ,1050,2.0,,106.06049313468863
Super built-up  Area,Ready To Move,Govindapura,2 BHK,AbarkVa,1310,2.0,1.0,65.578020399606
Super built-up  Area,18-May,Devarabisanahalli,2 BHK,,1350,2.0,2.0,70.68976909885505
Plot  Area,Ready To Move,Akshaya Nagar,3 Bedroom,,540,4.0,1.0,88.62835238833256
Built-up  Area,Ready To Move,Thubarahalli,3 BHK,Soowsa ,1263,2.0,1.0,67.99751641313198
Super built-up  Area,Ready To Move,Chokkanahalli,3 BHK,DSineSu,1340,2.0,2.0,73.13643918956386
Super built-up  Area,18-May,Old Airport Road,4 BHK,Jaades ,2690,4.0,,211.14601232400713
Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1511,3.0,1.0,101.1596070149904
Super built-up  Area,Ready To Move,Shanthala Nagar,3 BHK,Niair M,2500,3.0,2.0,304.75412303152257
Super built-up  Area,19-May,Thanisandra,3 BHK,G conTh,1589,3.0,3.0,92.55045198419916
Plot  Area,Ready To Move,Hulimavu,9 Bedroom,,1200,6.0,2.0,185.95801622327875
Built-up  Area,Ready To Move,Munnekollal,3 BHK,JRarlPe,1527,3.0,0.0,81.16996497121161
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,DSdorSp,1017,2.0,1.0,41.12112981947771
Built-up  Area,Ready To Move, Kanakpura Road,1 RK,Srini S,435,1.0,0.0,26.18013488406861
Super built-up  Area,19-Aug,Attibele,2 BHK,,805,2.0,1.0,25.88697328433426
Built-up  Area,Ready To Move,Yelahanka New Town,2 BHK,KHatsFl,750,1.0,2.0,39.08588503411627
Carpet  Area,Ready To Move,1st Block Koramangala,8 BHK,,3400,8.0,2.0,208.04222208627493
Plot  Area,Ready To Move,Sadaramangala,3 Bedroom,,1915,4.0,3.0,206.12736355087964
Super built-up  Area,Ready To Move,Andrahalli,8 BHK,,4000,8.0,3.0,159.34889506038857
Super built-up  Area,Ready To Move,Ittamadu,2 BHK,Naory G,1120,2.0,2.0,47.3868301997066
Super built-up  Area,18-Oct,Whitefield,2 BHK,Umods W,1290,2.0,1.0,78.39558324345565
Super built-up  Area,Ready To Move,ISRO Layout,2 BHK,,1200,2.0,2.0,55.574827311455834
Plot  Area,Ready To Move,Ramamurthy Nagar,8 Bedroom,,1200,6.0,2.0,168.97314583509402
Built-up  Area,Ready To Move,Gubbalala,2 Bedroom,,2400,2.0,2.0,74.65892310052482
Built-up  Area,17-Jan,Thanisandra,3 BHK,Soitya ,1700,3.0,2.0,114.28268007847757
Super built-up  Area,Ready To Move,8th Block Jayanagar,3 BHK,Adens G,1600,3.0,3.0,96.44758615707086
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1240,2.0,1.0,50.96093131609113
Super built-up  Area,Ready To Move,Ankappa Layout,2 BHK,Sancya ,1100,2.0,2.0,47.57640466531905
Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,,525,1.0,1.0,27.850086932077417
Super built-up  Area,16-Jul,Victoria Layout,2 BHK,,1200,2.0,1.0,62.57726332471191
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Leilo E,2190,3.0,2.0,96.51085971053008
Super built-up  Area,Ready To Move,Roopena Agrahara,3 BHK,Neide P,1435,2.0,1.0,61.62229128274336
Built-up  Area,Ready To Move,Bande Nallasandra,3 Bedroom,Ceityy ,1741 - 2074,3.0,0.0,85.42963062860105
Plot  Area,18-Nov,Chandapura,2 Bedroom,,1200,2.0,1.0,47.526222813859704
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1260,2.0,1.0,67.46780270987306
Built-up  Area,Ready To Move,Sarjapur  Road,1 BHK,,470,1.0,1.0,36.332875843546184
Plot  Area,Ready To Move,Annaiah Reddy Layout,4 Bedroom,,1550,3.0,1.0,146.5313122131786
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1060,2.0,1.0,53.999428892047796
Super built-up  Area,Ready To Move,Jakkur,3 BHK,BrdgeNo,1710,3.0,2.0,123.43550708137963
Super built-up  Area,Ready To Move,Kanakapura,3 BHK,,1610,2.0,3.0,60.76871021825362
Super built-up  Area,18-Aug,Haralur Road,1 BHK,SNnia E,560,1.0,1.0,57.79830744594908
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,243.02869946689123
Super built-up  Area,Ready To Move,Kengeri,2 BHK,,1200,2.0,1.0,37.05430258324986
Super built-up  Area,Ready To Move,Kamakshipalya,6 BHK,,1200,3.0,1.0,138.5749964394229
Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Sincyh ,1000,2.0,0.0,62.60729634405889
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Trade E,1360,2.0,1.0,60.19125475291482
Super built-up  Area,19-Dec,Sarjapur  Road,2 BHK,Soini T,868,2.0,2.0,50.790674865562565
Built-up  Area,Ready To Move,MS Pallya,7 Bedroom,,4600,7.0,0.0,183.0284384577709
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Prensya,1273,2.0,1.0,68.68703995207485
Super built-up  Area,Ready To Move,Ashwini layout,2 BHK,,1100,2.0,3.0,50.50360812028421
Super built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,,1175,2.0,2.0,68.82073157370304
Super built-up  Area,Ready To Move,Choodasandra,2 BHK,,1165,2.0,1.0,56.67204561388495
Super built-up  Area,18-Aug,Hennur Road,3 BHK,Puachal,1804,3.0,2.0,108.58711839395272
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,NCdgerj,1109,2.0,0.0,54.15553229674975
Super built-up  Area,Ready To Move,Begur Road,3 BHK,SLtalry,1610,2.0,2.0,57.41573127353184
Plot  Area,Ready To Move,Hoskote,2 Bedroom,,600,2.0,1.0,63.886311552168536
Built-up  Area,18-Dec,Huskur,2 BHK,,1020,2.0,1.0,35.68107711452276
Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1682,3.0,1.0,114.01241252967885
Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,1000,1.0,0.0,55.073878797150044
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,BriumMi,1175,2.0,1.0,59.107985838776834
Built-up  Area,18-Aug,Bommasandra Industrial Area,3 BHK,,1400,2.0,1.0,35.99844804260843
Plot  Area,18-May,Sarjapur,4 Bedroom,Puodsm ,2500,5.0,3.0,268.22123523700867
Super built-up  Area,18-Dec,Vivekananda Nagar,3 BHK,,1650,3.0,2.0,95.9185313802665
Super built-up  Area,18-Apr,Devanahalli,2 BHK,Sabixtt,1009,2.0,2.0,57.39429851170351
Plot  Area,Ready To Move,4th T block Jayanagar,4 Bedroom,,2400,4.0,0.0,171.50283557738592
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,SLaceda,1353,3.0,1.0,92.1372025575837
Super built-up  Area,18-Jan,Bannerghatta Road,3 BHK,GRarken,1640,3.0,2.0,96.14225563969248
Plot  Area,Ready To Move,Dinnur,3 Bedroom,,1500,2.0,1.0,131.06202329006206
Super built-up  Area,18-May,Seegehalli,3 BHK,,1295,3.0,2.0,57.89351989313881
Plot  Area,Ready To Move,Jayanagar,8 Bedroom,,2100,7.0,2.0,181.65198525929702
Super built-up  Area,Ready To Move,Nagarbhavi,2 BHK,Vaosei ,1152 - 1197,2.0,0.0,52.09424782964285
Super built-up  Area,19-Dec,Anjanapura,3 BHK,DSapeto,1456,2.0,1.0,63.72782875506324
Super built-up  Area,Ready To Move,Manayata Tech Park,2 BHK,,1065,2.0,2.0,45.27347585241587
Built-up  Area,Ready To Move,Lakshminarayana Pura,3 BHK,Oaeze B,1575,3.0,0.0,76.39736387479901
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1180,2.0,1.0,48.38100097804002
Super built-up  Area,Ready To Move,VHBCS Layout,3 BHK,OlarkLa,1881,3.0,3.0,130.1794496210012
Super built-up  Area,18-Jul,Hosa Road,2 BHK,Mahesr ,1161,2.0,1.0,45.6016302013662
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Prldsri,1278,3.0,1.0,67.46780270987298
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1335,2.0,1.0,62.103139684478826
Plot  Area,Ready To Move,Nandini Layout,7 Bedroom,,1650,4.0,0.0,168.64822471525363
Super built-up  Area,18-Nov,Sarjapur  Road,1 BHK,AsastDe,778,1.0,1.0,34.615275018129374
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1575,2.0,2.0,88.68215093461954
