area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,KR Puram,2 BHK,Hoston ,1105,2.0,1.0,45.31751728950316
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,SrncyRe,1330,2.0,2.0,54.26278634869758
Super built-up  Area,Ready To Move,New Gurappana Palya,2 BHK,,1185,2.0,3.0,57.2097641143496
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Niacesa,1199,2.0,3.0,69.2363300399772
Super built-up  Area,19-Mar,Thanisandra,2 BHK,Bhe 2ko,1183,2.0,1.0,55.277319065994014
Plot  Area,Ready To Move,BTM 2nd Stage,7 Bedroom,,1200,6.0,2.0,164.9688200648211
Built-up  Area,Ready To Move,Hennur Road,2 BHK,MItatHa,1460,2.0,2.0,66.78327505786184
Super built-up  Area,Ready To Move,Doddathoguru,3 BHK,SryleHo,1870,3.0,1.0,56.0691709582431
Super built-up  Area,Ready To Move,Thanisandra,4 BHK,Soitya ,1930,3.0,2.0,116.71070613258017
Built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,3.0,2.0,39.909555107541934
Super built-up  Area,Ready To Move,Koramangala,3 BHK,,2292,3.0,1.0,163.98055694751594
Super built-up  Area,Ready To Move,Nobo Nagar,2 BHK,Myolai ,1450,3.0,2.0,73.84030995961848
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brnia G,1630,3.0,3.0,115.33323600788607
Super built-up  Area,Ready To Move,Attibele,2 BHK,Jae 2hu,656,2.0,1.0,26.163853177827136
Built-up  Area,Ready To Move,Basaveshwara Nagar,2 BHK,SRionri,1250,2.0,0.0,70.77652488712981
Built-up  Area,Ready To Move,Nelamangala,1 Bedroom,,525,1.0,1.0,23.648461726279915
Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,49.928045869905915
Plot  Area,Ready To Move,Naganathapura,6 Bedroom,,600,3.0,2.0,95.25914629591487
Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,,2700,3.0,3.0,220.546372262451
Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,,1606,3.0,,106.59206685093882
Built-up  Area,Ready To Move,Old Airport Road,2 BHK,,1000,2.0,2.0,56.29479912849799
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,175.49691175087565
Plot  Area,Ready To Move,TC Palaya,2 Bedroom,,900,2.0,0.0,56.453264350348896
Built-up  Area,Ready To Move,Old Madras Road,3 BHK,Raion M,1200,2.0,0.0,67.53912301279802
Plot  Area,Ready To Move,Mico Layout,3 Bedroom,,1200,3.0,1.0,79.48380711695215
Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2119,5.0,2.0,119.4172557838397
Super built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1820,3.0,2.0,89.28439690332662
Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Vandak ,1218,2.0,2.0,61.90104023692763
Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1140,2.0,1.0,32.41476496645719
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,DSestpr,1362,2.0,1.0,85.99377237495065
Super built-up  Area,Ready To Move,JCR Layout,2 BHK,ARnamru,1040,2.0,2.0,62.24969703477102
Plot  Area,18-Jan,Classic Paradise Layout,4 Bedroom,,1000,3.0,3.0,158.209382339686
Built-up  Area,Ready To Move,Kodbisanhalli,4 BHK,Diacee ,2955,3.0,3.0,231.28055705705748
Plot  Area,Ready To Move,Hennur Road,3 Bedroom,,2289,2.0,0.0,185.42891440418367
Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1320,2.0,2.0,59.28184601156162
Super built-up  Area,18-Jul,Raja Rajeshwari Nagar,2 BHK,Prllsan,1373,2.0,1.0,57.68164717262694
Super built-up  Area,19-Dec,Whitefield,3 BHK,Oreldhi,1564,3.0,1.0,96.48882550670609
Built-up  Area,Ready To Move,Vasanth nagar,3 BHK,Cunts A,1590,3.0,0.0,78.38523108934399
Super built-up  Area,Ready To Move,Kachanayakanahalli,2 BHK,ICoolon,823,2.0,1.0,41.79192403447965
Built-up  Area,Ready To Move,Gubbalala,2 BHK,,1000,2.0,2.0,61.760341117190315
Super built-up  Area,19-Jan,Kumara Park,3 BHK,Unksh P,1652,3.0,2.0,97.31850675602514
Super built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,,1212,2.0,3.0,49.88018617048716
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Maionra,2400,3.0,2.0,270.81287167123537
Super built-up  Area,Ready To Move,Ejipura,3 BHK,Nimeska,1350,2.0,1.0,61.834508711796154
Built-up  Area,Ready To Move,Geddalahalli,4 Bedroom,,2160,4.0,1.0,131.09061142150622
Built-up  Area,Ready To Move,HBR Layout,5 Bedroom,,2400,5.0,0.0,159.30493960336432
Super built-up  Area,Ready To Move,Sai Gardens,2 BHK,Alivae ,1239,2.0,2.0,64.55683765270734
Built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,HoAcela,1500,3.0,2.0,74.71573743678081
Plot  Area,Ready To Move,9th Block Jayanagar,7 Bedroom,,1650,5.0,0.0,173.13764648092493
Built-up  Area,Ready To Move,Amco Colony,3 Bedroom,,2200,3.0,2.0,170.7027794810008
Built-up  Area,Ready To Move,Sarjapur,3 Bedroom,Prldsum,3009,3.0,0.0,172.21983427727298
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,,1890,3.0,1.0,186.25833148742916
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1330,2.0,2.0,46.676783150876936
Built-up  Area,18-Jan,"Panathur Road, ",3 BHK,,1667,3.0,2.0,87.70148582319187
Super built-up  Area,Ready To Move,Gubbalala,3 BHK,MauilTr,1750,3.0,3.0,110.76949299791193
Super built-up  Area,Ready To Move,Harlur,3 BHK,Prncyrn,1755,3.0,2.0,126.48634213528514
Super built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,,1250,2.0,3.0,65.23603742513369
Super built-up  Area,21-Dec,Kanakpura Road,3 BHK,,1300,3.0,3.0,57.789374986669266
Super built-up  Area,18-Dec,Hosur Road,3 BHK,PuendWe,1691,3.0,1.0,105.5577735495416
Super built-up  Area,Ready To Move,Jalahalli,3 BHK,,2404,3.0,2.0,127.04178401580586
Super built-up  Area,Ready To Move, Devarachikkanahalli,6 BHK,,3150,6.0,2.0,161.94509468124224
Built-up  Area,Ready To Move,3rd Block Banashankari,3 BHK,,2200,3.0,2.0,170.7027794810008
Super built-up  Area,Ready To Move,Devanahalli,3 BHK,Brntsal,1210,2.0,1.0,58.23666328186726
Super built-up  Area,Ready To Move,Thanisandra,4 BHK,G conTh,3395,4.0,2.0,149.7517647418725
Plot  Area,Ready To Move,Hennur Road,5 Bedroom,,1350,5.0,3.0,260.20142489611794
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2732,4.0,3.0,198.19300483401977
Super built-up  Area,Ready To Move,Anekal,1 BHK,,459,2.0,1.0,22.56769066982738
Super built-up  Area,Ready To Move,Narayanapura,3 BHK,,1485,3.0,2.0,99.5650563653531
Plot  Area,Ready To Move,Pattegarhpalya,4 Bedroom,,600,4.0,2.0,144.6651028647959
Super built-up  Area,Ready To Move,Varthur,2 BHK,Hirio L,1100,2.0,1.0,39.1390363725292
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,LencyRe,1100,2.0,1.0,67.25333473175544
Super built-up  Area,Ready To Move,Anekal,2 BHK,,620,1.0,1.0,21.49825133210935
Plot  Area,Ready To Move,Kadugondanahalli,4 Bedroom,,920,2.0,1.0,74.30424957993466
Built-up  Area,Ready To Move,"Bellandur, ",5 BHK,,4239,5.0,3.0,267.0872562361449
Super built-up  Area,Ready To Move,Cunningham Road,3 BHK,ElireSo,2290,3.0,2.0,494.2913917529941
Super built-up  Area,Ready To Move,Pai Layout,2 BHK,,1130,2.0,2.0,44.393488596358054
Carpet  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,AcisePa,1395,2.0,2.0,61.37614650085578
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,1 BHK,DShtsow,597,1.0,1.0,41.42464376732273
Built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,100Sq. Meter,3.0,1.0,38.88849121346804
Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,GoratAr,1325,2.0,2.0,78.18719539084913
Super built-up  Area,Ready To Move,Chikkalasandra,1 BHK,Churad ,700,1.0,1.0,42.51853425115562
Super built-up  Area,Ready To Move,Whitefield,3 BHK,S mesci,1500,2.0,3.0,67.88384877122719
Super built-up  Area,Ready To Move,Hennur Gardens,2 BHK,PlhtsHe,1092,2.0,1.0,57.035086018712065
Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,SaisePa,1265,2.0,2.0,69.59655488140314
Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,,1150,2.0,2.0,39.86847205589068
Plot  Area,Ready To Move,Manjunath Nagar,2 Bedroom,,1000,2.0,0.0,69.74413641265504
Super built-up  Area,Ready To Move,Jalahalli,2 BHK,Tahtsla,1612,2.0,2.0,114.29527383097513
Plot  Area,Ready To Move,agara tataguni,2 Bedroom,,1320,2.0,0.0,75.91237273794896
Built-up  Area,Ready To Move,Uttarahalli,2 BHK,KBnnupu,1007,2.0,2.0,49.108136681930965
Built-up  Area,Ready To Move,Yelahanka,3 BHK,,1562,3.0,1.0,109.80087029814163
Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Scentl ,1385,2.0,,54.443337859014456
Super built-up  Area,Ready To Move,Whitefield,3 BHK,SVhtsei,1671,3.0,,85.57924002678006
Plot  Area,Ready To Move,Kanakpura Road,3 Bedroom,Nathira,1200,3.0,1.0,122.86906783375954
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,Mahla T,1285,3.0,2.0,66.9032015939258
Plot  Area,Ready To Move,New Bank Colony,8 Bedroom,,2400,8.0,2.0,191.77784598182615
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,,1240,2.0,2.0,53.2924278007868
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Hiate F,1350,2.0,3.0,64.2431180836491
Built-up  Area,Ready To Move,Frazer Town,3 BHK,,2800,3.0,3.0,223.690996053593
Plot  Area,Ready To Move,Bank Of Baroda Colony,4 Bedroom,,1350,4.0,3.0,225.39516492038283
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Adeatlm,3005,4.0,2.0,194.69026070090516
Built-up  Area,Ready To Move,BEML Layout,3 BHK,Vasta V,1500,3.0,2.0,72.46709616608351
Plot  Area,Ready To Move,Singasandra,2 Bedroom,,1073,2.0,1.0,53.81359179870337
Plot  Area,Ready To Move,KR Puram,5 Bedroom,,1120,4.0,1.0,92.57475046271965
Super built-up  Area,Ready To Move,Budigere,1 BHK,PrityTr,664,1.0,1.0,45.889670301164976
Plot  Area,18-Apr,Singasandra,10 Bedroom,,1305,10.0,3.0,186.75357345108867
Super built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,30.121394113238605
Super built-up  Area,Ready To Move,Brookefield,3 BHK,Hintsk ,1470,2.0,2.0,95.98971809807593
Super built-up  Area,Ready To Move,Sunder Ram Shetty Nagar,2 BHK,MaisePa,1190,2.0,1.0,71.95465705006454
Super built-up  Area,18-Aug,Hennur Road,2 BHK,Puachal,1232,2.0,1.0,77.82318228419332
Built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,Shise P,1275,2.0,1.0,60.82544878789947
Super built-up  Area,Ready To Move,Jakkur,2 BHK,HRaniIb,1308,2.0,1.0,82.029833791641
Super built-up  Area,18-May,Choodasandra,3 BHK,Emhtsl ,1546,3.0,2.0,61.91692387492758
Super built-up  Area,Ready To Move,NRI Layout,3 BHK,Adarli ,1630,3.0,2.0,79.17929127588708
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3553,4.0,2.0,480.34231801338007
Super built-up  Area,Ready To Move,Cooke Town,3 BHK,,1500,3.0,1.0,127.59887408123572
Built-up  Area,Ready To Move,Gokula Extension,3 BHK,DSrat S,1275,2.0,1.0,70.42294046443823
Plot  Area,Ready To Move,Vidyaranyapura,6 Bedroom,,3000,6.0,3.0,318.31721589449114
Built-up  Area,Ready To Move,Shantiniketan Layout,3 BHK,Wisic C,1580,2.0,3.0,92.14167046003539
Super built-up  Area,18-Aug,Hormavu,3 BHK,Kolisl ,1498,3.0,2.0,60.52414706504297
Super built-up  Area,Ready To Move,Hanuma Reddy Layout,2 BHK,,1328,2.0,2.0,64.23311749693598
Super built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,Samesar,1291,2.0,3.0,56.3250319614638
Built-up  Area,Ready To Move,Dasarahalli,3 BHK,Sooneoo,1700,3.0,2.0,88.94551971421735
Built-up  Area,Ready To Move,Anekal,2 BHK,,1200,2.0,2.0,50.478450404709776
Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,600,3.0,1.0,55.57410262762428
Super built-up  Area,Ready To Move,Vidyaranyapura,3 BHK,Shreean,1491,2.0,2.0,57.59136618994807
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Shana S,1305,2.0,2.0,74.94116858145448
Built-up  Area,Ready To Move,Old Madras Road,3 Bedroom,GRlas V,2300,3.0,2.0,160.72009346891468
Built-up  Area,Ready To Move,Koramangala,2 BHK,PNinena,1070,2.0,2.0,100.81662320621005
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1143,2.0,2.0,39.60609899299162
Super built-up  Area,Ready To Move,Maragondanahalli,2 BHK,ArnzaFi,1307,2.0,2.0,66.67184231415145
Plot  Area,Ready To Move,Babusapalaya,3 Bedroom,,2400,3.0,1.0,164.4724163933068
Super built-up  Area,20-Dec,Varthur,3 BHK,Myple M,1535,3.0,2.0,80.5133618317067
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,Bhensa ,1660,3.0,,100.8865648705289
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1135,2.0,2.0,61.09581307779442
Super built-up  Area,Ready To Move,New Baiyyappanahalli,1 BHK,,750,1.0,1.0,39.300782040978476
Super built-up  Area,18-Feb,Dasarahalli,3 BHK,KSliaor,1367,2.0,1.0,67.5657468593007
Super built-up  Area,Ready To Move,Electronic City,1 BHK,Prarkun,630,1.0,1.0,36.66798838626804
Plot  Area,Ready To Move,Pattegarhpalya,2 Bedroom,,2656,2.0,0.0,267.8811519466681
Plot  Area,Ready To Move,Kalyan nagar,8 Bedroom,,1200,7.0,1.0,129.06168243496472
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,PrarePa,700,2.0,1.0,35.970650052937955
Plot  Area,Ready To Move,Kalidasa Layout,7 Bedroom,,545,7.0,3.0,180.60945811040546
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1890,4.0,3.0,97.24261209252933
Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,36.000000000000014
Super built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,914,2.0,2.0,53.04136107628729
Super built-up  Area,Ready To Move,Dasanapura,2 BHK,Tavenew,1163,2.0,1.0,42.95636894830431
Super built-up  Area,Ready To Move,Rajarajeshwari nagar,2 BHK,,1095,2.0,1.0,51.08077946086948
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,754,2.0,1.0,39.760902609614135
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,NCs 2rj,2159,4.0,2.0,98.83324617184299
Plot  Area,Ready To Move,Mathikere Extension,4 Bedroom,,1200,3.0,1.0,128.40735723672174
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Pae 1ov,1300,2.0,1.0,78.34026170456364
Super built-up  Area,Ready To Move,Chikku Lakshmaiah Layout,4 BHK,Prlis A,3600,4.0,0.0,293.76491095068894
Built-up  Area,Ready To Move,Gottigere,2 BHK,,900,2.0,2.0,46.30129957527979
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1075,2.0,1.0,56.99427761912482
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1900,3.0,3.0,245.6211142141292
Built-up  Area,Ready To Move,Chandra Layout,2 BHK,,1600,2.0,1.0,85.24326326286379
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1285,2.0,2.0,61.071434282265905
Super built-up  Area,18-Dec,JP Nagar,3 BHK,Shestut,2640,3.0,2.0,99.80784974553558
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Srncya ,1150,2.0,1.0,62.051558302181334
Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,SoechHa,1930,4.0,2.0,123.3811201034507
Super built-up  Area,Ready To Move,CV Raman Nagar,1 BHK,Trave E,600,1.0,1.0,56.59540697614446
Plot  Area,Ready To Move,Kadugodi,4 Bedroom,,1920,4.0,2.0,206.60587522526043
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1241,2.0,1.0,71.11508749240772
Super built-up  Area,18-Aug,Hosur Road,3 BHK,PuendWe,1906,3.0,1.0,105.5577735495416
Super built-up  Area,19-Feb,Basavangudi,3 BHK,,1650,3.0,2.0,175.09655930579802
Super built-up  Area,19-Dec,Electronic City,1 BHK,Shntie ,530 - 575,1.0,0.0,23.17416880391433
Plot  Area,Ready To Move,Prithvi Layout,3 Bedroom,Prigh L,2500,4.0,2.0,208.1009246093189
Plot  Area,Ready To Move,Adugodi,5 Bedroom,,1400,3.0,2.0,130.29301409655702
Built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,MancyRe,1350,2.0,3.0,62.34011048968389
Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Syonyph,1400,2.0,2.0,69.34295362212397
Super built-up  Area,Ready To Move,Reliable Tranquil Layout,3 BHK,,1500,3.0,0.0,86.84808970962922
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1507,3.0,2.0,67.10637364818605
Super built-up  Area,Ready To Move,Subramanyapura,2 BHK,,1110,2.0,2.0,51.45017515836751
Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160 - 1260,2.0,0.0,54.80498576858241
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1609,3.0,1.0,82.5238108758069
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Prncy R,1280,2.0,1.0,44.25226417521515
Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1610,2.0,2.0,62.51118715891392
Super built-up  Area,20-Jan,Binny Pete,2 BHK,She 2rk,1335,2.0,1.0,102.56829901112678
Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,Reitice,1650,3.0,3.0,125.3988626572267
Built-up  Area,Ready To Move,Nayandanahalli,2 BHK,Rarelt ,1280,2.0,1.0,64.44808857610087
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,Sthtsg ,1050,2.0,,99.66549965132536
Super built-up  Area,Ready To Move,Govindapura,2 BHK,AbarkVa,1310,2.0,1.0,67.58399839534583
Super built-up  Area,18-May,Devarabisanahalli,2 BHK,,1350,2.0,2.0,73.36715712831794
Plot  Area,Ready To Move,Akshaya Nagar,3 Bedroom,,540,4.0,1.0,80.45322782963558
Built-up  Area,Ready To Move,Thubarahalli,3 BHK,Soowsa ,1263,2.0,1.0,65.24775770908708
Super built-up  Area,Ready To Move,Chokkanahalli,3 BHK,DSineSu,1340,2.0,2.0,75.89492859858697
Super built-up  Area,18-May,Old Airport Road,4 BHK,Jaades ,2690,4.0,,202.99773892937347
Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1511,3.0,1.0,97.04666274512019
Super built-up  Area,Ready To Move,Shanthala Nagar,3 BHK,Niair M,2500,3.0,2.0,299.45709891903397
Super built-up  Area,19-May,Thanisandra,3 BHK,G conTh,1589,3.0,3.0,102.13946222049762
Plot  Area,Ready To Move,Hulimavu,9 Bedroom,,1200,6.0,2.0,161.74111467298573
Built-up  Area,Ready To Move,Munnekollal,3 BHK,JRarlPe,1527,3.0,0.0,83.2285391734427
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,DSdorSp,1017,2.0,1.0,40.76226574885357
Built-up  Area,Ready To Move, Kanakpura Road,1 RK,Srini S,435,1.0,0.0,23.287490001700522
Super built-up  Area,19-Aug,Attibele,2 BHK,,805,2.0,1.0,26.163853177827136
Built-up  Area,Ready To Move,Yelahanka New Town,2 BHK,KHatsFl,750,1.0,2.0,44.60882670698496
Carpet  Area,Ready To Move,1st Block Koramangala,8 BHK,,3400,8.0,2.0,232.26213298058596
Plot  Area,Ready To Move,Sadaramangala,3 Bedroom,,1915,4.0,3.0,225.48943823457614
Super built-up  Area,Ready To Move,Andrahalli,8 BHK,,4000,8.0,3.0,152.9930759827047
Super built-up  Area,Ready To Move,Ittamadu,2 BHK,Naory G,1120,2.0,2.0,49.39172364133416
Super built-up  Area,18-Oct,Whitefield,2 BHK,Umods W,1290,2.0,1.0,76.87099052864241
Super built-up  Area,Ready To Move,ISRO Layout,2 BHK,,1200,2.0,2.0,59.489396490257114
Plot  Area,Ready To Move,Ramamurthy Nagar,8 Bedroom,,1200,6.0,2.0,165.07810447706026
Built-up  Area,Ready To Move,Gubbalala,2 Bedroom,,2400,2.0,2.0,88.27038079998543
Built-up  Area,17-Jan,Thanisandra,3 BHK,Soitya ,1700,3.0,2.0,126.53906872225993
Super built-up  Area,Ready To Move,8th Block Jayanagar,3 BHK,Adens G,1600,3.0,3.0,95.92538863862114
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1240,2.0,1.0,52.69005882829332
Super built-up  Area,Ready To Move,Ankappa Layout,2 BHK,Sancya ,1100,2.0,2.0,50.12350529671351
Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,,525,1.0,1.0,27.98286400714505
Super built-up  Area,16-Jul,Victoria Layout,2 BHK,,1200,2.0,1.0,62.95944277417913
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Leilo E,2190,3.0,2.0,100.41445846646955
Super built-up  Area,Ready To Move,Roopena Agrahara,3 BHK,Neide P,1435,2.0,1.0,60.659090058607944
Built-up  Area,Ready To Move,Bande Nallasandra,3 Bedroom,Ceityy ,1741 - 2074,3.0,0.0,86.568469961784
Plot  Area,18-Nov,Chandapura,2 Bedroom,,1200,2.0,1.0,47.802341981051924
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1260,2.0,1.0,69.69571825380983
Built-up  Area,Ready To Move,Sarjapur  Road,1 BHK,,470,1.0,1.0,41.170157605119
Plot  Area,Ready To Move,Annaiah Reddy Layout,4 Bedroom,,1550,3.0,1.0,165.30165117079898
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1060,2.0,1.0,53.71684914042382
Super built-up  Area,Ready To Move,Jakkur,3 BHK,BrdgeNo,1710,3.0,2.0,111.63799465736042
Super built-up  Area,Ready To Move,Kanakapura,3 BHK,,1610,2.0,3.0,50.84771066840006
Super built-up  Area,18-Aug,Haralur Road,1 BHK,SNnia E,560,1.0,1.0,60.16428116394222
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,245.37490866324214
Super built-up  Area,Ready To Move,Kengeri,2 BHK,,1200,2.0,1.0,38.24113679237419
Super built-up  Area,Ready To Move,Kamakshipalya,6 BHK,,1200,3.0,1.0,139.25027557723433
Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Sincyh ,1000,2.0,0.0,65.51778066248536
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Trade E,1360,2.0,1.0,58.59957777142846
Super built-up  Area,19-Dec,Sarjapur  Road,2 BHK,Soini T,868,2.0,2.0,52.66627388015936
Built-up  Area,Ready To Move,MS Pallya,7 Bedroom,,4600,7.0,0.0,193.7287526997566
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Prensya,1273,2.0,1.0,69.49864078237489
Super built-up  Area,Ready To Move,Ashwini layout,2 BHK,,1100,2.0,3.0,50.97854486576463
Super built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,,1175,2.0,2.0,68.81037354275558
Super built-up  Area,Ready To Move,Choodasandra,2 BHK,,1165,2.0,1.0,57.36306766281176
Super built-up  Area,18-Aug,Hennur Road,3 BHK,Puachal,1804,3.0,2.0,110.66909378384243
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,NCdgerj,1109,2.0,0.0,59.068870656952605
Super built-up  Area,Ready To Move,Begur Road,3 BHK,SLtalry,1610,2.0,2.0,58.082933415150585
Plot  Area,Ready To Move,Hoskote,2 Bedroom,,600,2.0,1.0,67.12781158182293
Built-up  Area,18-Dec,Huskur,2 BHK,,1020,2.0,1.0,34.74039637584304
Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1682,3.0,1.0,117.62010812319734
Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,1000,1.0,0.0,53.56050101035043
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,BriumMi,1175,2.0,1.0,53.91117708340288
Built-up  Area,18-Aug,Bommasandra Industrial Area,3 BHK,,1400,2.0,1.0,36.87976109858247
Plot  Area,18-May,Sarjapur,4 Bedroom,Puodsm ,2500,5.0,3.0,275.08388741909596
Super built-up  Area,18-Dec,Vivekananda Nagar,3 BHK,,1650,3.0,2.0,90.94564542485756
Super built-up  Area,18-Apr,Devanahalli,2 BHK,Sabixtt,1009,2.0,2.0,57.979486135716805
Plot  Area,Ready To Move,4th T block Jayanagar,4 Bedroom,,2400,4.0,0.0,182.2648903021673
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,SLaceda,1353,3.0,1.0,93.15718341646104
Super built-up  Area,18-Jan,Bannerghatta Road,3 BHK,GRarken,1640,3.0,2.0,93.73097119778029
Plot  Area,Ready To Move,Dinnur,3 Bedroom,,1500,2.0,1.0,143.71709032598943
Super built-up  Area,18-May,Seegehalli,3 BHK,,1295,3.0,2.0,50.94785168411858
Plot  Area,Ready To Move,Jayanagar,8 Bedroom,,2100,7.0,2.0,185.75601565382019
Super built-up  Area,Ready To Move,Nagarbhavi,2 BHK,Vaosei ,1152 - 1197,2.0,0.0,56.98668631258468
Super built-up  Area,19-Dec,Anjanapura,3 BHK,DSapeto,1456,2.0,1.0,56.08126232962577
Super built-up  Area,Ready To Move,Manayata Tech Park,2 BHK,,1065,2.0,2.0,48.396635333103895
Built-up  Area,Ready To Move,Lakshminarayana Pura,3 BHK,Oaeze B,1575,3.0,0.0,75.5649215703747
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1180,2.0,1.0,48.382399180119194
Super built-up  Area,Ready To Move,VHBCS Layout,3 BHK,OlarkLa,1881,3.0,3.0,122.18311503537039
Super built-up  Area,18-Jul,Hosa Road,2 BHK,Mahesr ,1161,2.0,1.0,50.2020367778304
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Prldsri,1278,3.0,1.0,69.69571825380976
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1335,2.0,1.0,58.874934210141724
Plot  Area,Ready To Move,Nandini Layout,7 Bedroom,,1650,4.0,0.0,134.99535596927169
Super built-up  Area,18-Nov,Sarjapur  Road,1 BHK,AsastDe,778,1.0,1.0,35.46813674256405
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1575,2.0,2.0,100.28528827428627
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,781,1.0,2.0,47.80338147190533
Super built-up  Area,Ready To Move,Kogilu,2 BHK,,1200,2.0,1.0,49.371033121578236
