area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,933,2.0,1.0,54.76103896887907
Super built-up  Area,Ready To Move,KR Puram,2 BHK,Hoston ,1105,2.0,1.0,47.49744422798416
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,SrncyRe,1330,2.0,2.0,58.230483830534396
Super built-up  Area,Ready To Move,New Gurappana Palya,2 BHK,,1185,2.0,3.0,53.29174547715421
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Niacesa,1199,2.0,3.0,70.27200344816573
Super built-up  Area,19-Mar,Thanisandra,2 BHK,Bhe 2ko,1183,2.0,1.0,50.888644579831606
Plot  Area,Ready To Move,BTM 2nd Stage,7 Bedroom,,1200,6.0,2.0,167.809235022722
Built-up  Area,Ready To Move,Hennur Road,2 BHK,MItatHa,1460,2.0,2.0,78.59817260224352
Super built-up  Area,Ready To Move,Doddathoguru,3 BHK,SryleHo,1870,3.0,1.0,47.55163419031076
Super built-up  Area,Ready To Move,Thanisandra,4 BHK,Soitya ,1930,3.0,2.0,117.67160237930571
Built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,3.0,2.0,47.29076979735526
Super built-up  Area,Ready To Move,Koramangala,3 BHK,,2292,3.0,1.0,163.49929988853364
Super built-up  Area,Ready To Move,Nobo Nagar,2 BHK,Myolai ,1450,3.0,2.0,75.17955582551647
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brnia G,1630,3.0,3.0,116.89529093294576
Super built-up  Area,Ready To Move,Attibele,2 BHK,Jae 2hu,656,2.0,1.0,23.904551520213733
Built-up  Area,Ready To Move,Basaveshwara Nagar,2 BHK,SRionri,1250,2.0,0.0,79.975949288077
Built-up  Area,Ready To Move,Nelamangala,1 Bedroom,,525,1.0,1.0,20.74123540197608
Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,52.709676152098005
Plot  Area,Ready To Move,Naganathapura,6 Bedroom,,600,3.0,2.0,99.93880071088374
Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,,2700,3.0,3.0,193.23429110778778
Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,,1606,3.0,,98.71164954229646
Built-up  Area,Ready To Move,Old Airport Road,2 BHK,,1000,2.0,2.0,52.83445083152767
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,189.8737453258004
Plot  Area,Ready To Move,TC Palaya,2 Bedroom,,900,2.0,0.0,58.85955837129429
Built-up  Area,Ready To Move,Old Madras Road,3 BHK,Raion M,1200,2.0,0.0,63.40892094752881
Plot  Area,Ready To Move,Mico Layout,3 Bedroom,,1200,3.0,1.0,73.09478546988994
Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2119,5.0,2.0,131.20228043785124
Super built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1820,3.0,2.0,89.38166691557792
Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Vandak ,1218,2.0,2.0,62.16623749923979
Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1140,2.0,1.0,31.434888268362442
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,DSestpr,1362,2.0,1.0,83.98483198484402
Super built-up  Area,Ready To Move,JCR Layout,2 BHK,ARnamru,1040,2.0,2.0,58.95660826477659
Plot  Area,18-Jan,Classic Paradise Layout,4 Bedroom,,1000,3.0,3.0,155.82090228903968
Built-up  Area,Ready To Move,Kodbisanhalli,4 BHK,Diacee ,2955,3.0,3.0,217.77791694972157
Plot  Area,Ready To Move,Hennur Road,3 Bedroom,,2289,2.0,0.0,130.1593221774252
Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1320,2.0,2.0,64.65487607230187
Super built-up  Area,18-Jul,Raja Rajeshwari Nagar,2 BHK,Prllsan,1373,2.0,1.0,58.35023521654604
Super built-up  Area,19-Dec,Whitefield,3 BHK,Oreldhi,1564,3.0,1.0,99.68736174482758
Built-up  Area,Ready To Move,Vasanth nagar,3 BHK,Cunts A,1590,3.0,0.0,81.13563405604098
Super built-up  Area,Ready To Move,Kachanayakanahalli,2 BHK,ICoolon,823,2.0,1.0,39.45207142459001
Built-up  Area,Ready To Move,Gubbalala,2 BHK,,1000,2.0,2.0,57.68265098454237
Super built-up  Area,19-Jan,Kumara Park,3 BHK,Unksh P,1652,3.0,2.0,93.59049569428578
Super built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,,1212,2.0,3.0,55.12154791349931
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Maionra,2400,3.0,2.0,253.92956488177626
Super built-up  Area,Ready To Move,Ejipura,3 BHK,Nimeska,1350,2.0,1.0,67.403325015566
Built-up  Area,Ready To Move,Geddalahalli,4 Bedroom,,2160,4.0,1.0,142.47842936959472
Built-up  Area,Ready To Move,HBR Layout,5 Bedroom,,2400,5.0,0.0,161.88187408217388
Super built-up  Area,Ready To Move,Sai Gardens,2 BHK,Alivae ,1239,2.0,2.0,65.72828030750534
Built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,HoAcela,1500,3.0,2.0,75.61357724709673
Plot  Area,Ready To Move,9th Block Jayanagar,7 Bedroom,,1650,5.0,0.0,163.51393002782046
Built-up  Area,Ready To Move,Amco Colony,3 Bedroom,,2200,3.0,2.0,153.6389639142369
Built-up  Area,Ready To Move,Sarjapur,3 Bedroom,Prldsum,3009,3.0,0.0,170.64982834509894
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,,1890,3.0,1.0,164.28136907818435
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1330,2.0,2.0,49.00373531525693
Built-up  Area,18-Jan,"Panathur Road, ",3 BHK,,1667,3.0,2.0,95.47490402637784
Super built-up  Area,Ready To Move,Gubbalala,3 BHK,MauilTr,1750,3.0,3.0,93.82881958962541
Super built-up  Area,Ready To Move,Harlur,3 BHK,Prncyrn,1755,3.0,2.0,126.93164402724706
Super built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,,1250,2.0,3.0,61.32302325065257
Super built-up  Area,21-Dec,Kanakpura Road,3 BHK,,1300,3.0,3.0,58.10353549790548
Super built-up  Area,18-Dec,Hosur Road,3 BHK,PuendWe,1691,3.0,1.0,93.96394940425934
Super built-up  Area,Ready To Move,Jalahalli,3 BHK,,2404,3.0,2.0,130.7145091644807
Super built-up  Area,Ready To Move, Devarachikkanahalli,6 BHK,,3150,6.0,2.0,178.81712162739564
Built-up  Area,Ready To Move,3rd Block Banashankari,3 BHK,,2200,3.0,2.0,153.6389639142369
Super built-up  Area,Ready To Move,Devanahalli,3 BHK,Brntsal,1210,2.0,1.0,57.45150879927315
Super built-up  Area,Ready To Move,Thanisandra,4 BHK,G conTh,3395,4.0,2.0,165.1788299521868
Plot  Area,Ready To Move,Hennur Road,5 Bedroom,,1350,5.0,3.0,210.6407555362794
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2732,4.0,3.0,199.99610167707755
Super built-up  Area,Ready To Move,Anekal,1 BHK,,459,2.0,1.0,23.132444896751387
Super built-up  Area,Ready To Move,Narayanapura,3 BHK,,1485,3.0,2.0,90.92835645626985
Plot  Area,Ready To Move,Pattegarhpalya,4 Bedroom,,600,4.0,2.0,154.5289439432113
Super built-up  Area,Ready To Move,Varthur,2 BHK,Hirio L,1100,2.0,1.0,45.19913069840131
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,LencyRe,1100,2.0,1.0,71.32312132475752
Super built-up  Area,Ready To Move,Anekal,2 BHK,,620,1.0,1.0,23.132444896751387
Plot  Area,Ready To Move,Kadugondanahalli,4 Bedroom,,920,2.0,1.0,76.29179531250169
Built-up  Area,Ready To Move,"Bellandur, ",5 BHK,,4239,5.0,3.0,259.58892810447077
Super built-up  Area,Ready To Move,Cunningham Road,3 BHK,ElireSo,2290,3.0,2.0,352.5604846349744
Super built-up  Area,Ready To Move,Pai Layout,2 BHK,,1130,2.0,2.0,52.53065125838629
Carpet  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,AcisePa,1395,2.0,2.0,64.8768341128034
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,1 BHK,DShtsow,597,1.0,1.0,36.801452699008905
Built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,100Sq. Meter,3.0,1.0,44.373940755298044
Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,GoratAr,1325,2.0,2.0,73.86674567822287
Super built-up  Area,Ready To Move,Chikkalasandra,1 BHK,Churad ,700,1.0,1.0,40.571976897431306
Super built-up  Area,Ready To Move,Whitefield,3 BHK,S mesci,1500,2.0,3.0,73.21561317239241
Super built-up  Area,Ready To Move,Hennur Gardens,2 BHK,PlhtsHe,1092,2.0,1.0,52.035359631819276
Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,SaisePa,1265,2.0,2.0,71.62597111698238
Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,,1150,2.0,2.0,41.45558563520955
Plot  Area,Ready To Move,Manjunath Nagar,2 Bedroom,,1000,2.0,0.0,70.09170420764993
Super built-up  Area,Ready To Move,Jalahalli,2 BHK,Tahtsla,1612,2.0,2.0,95.76115632668575
Plot  Area,Ready To Move,agara tataguni,2 Bedroom,,1320,2.0,0.0,76.18082109922788
Built-up  Area,Ready To Move,Uttarahalli,2 BHK,KBnnupu,1007,2.0,2.0,45.867334125665174
Built-up  Area,Ready To Move,Yelahanka,3 BHK,,1562,3.0,1.0,94.12642467031093
Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Scentl ,1385,2.0,,49.24705345482458
Super built-up  Area,Ready To Move,Whitefield,3 BHK,SVhtsei,1671,3.0,,82.97038469680984
Plot  Area,Ready To Move,Kanakpura Road,3 Bedroom,Nathira,1200,3.0,1.0,99.44306605953521
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,Mahla T,1285,3.0,2.0,68.95150464242167
Plot  Area,Ready To Move,New Bank Colony,8 Bedroom,,2400,8.0,2.0,224.9127695170311
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,,1240,2.0,2.0,53.3162627034073
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Hiate F,1350,2.0,3.0,66.59565840075592
Built-up  Area,Ready To Move,Frazer Town,3 BHK,,2800,3.0,3.0,224.29969507264
Plot  Area,Ready To Move,Bank Of Baroda Colony,4 Bedroom,,1350,4.0,3.0,194.97643982456088
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Adeatlm,3005,4.0,2.0,199.91341899743603
Built-up  Area,Ready To Move,BEML Layout,3 BHK,Vasta V,1500,3.0,2.0,76.22394911464893
Plot  Area,Ready To Move,Singasandra,2 Bedroom,,1073,2.0,1.0,51.616111729252204
Plot  Area,Ready To Move,KR Puram,5 Bedroom,,1120,4.0,1.0,102.19120800184663
Super built-up  Area,Ready To Move,Budigere,1 BHK,PrityTr,664,1.0,1.0,43.38238795812741
Plot  Area,18-Apr,Singasandra,10 Bedroom,,1305,10.0,3.0,178.11770219301584
Super built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,35.63742783683063
Super built-up  Area,Ready To Move,Brookefield,3 BHK,Hintsk ,1470,2.0,2.0,90.79826235178257
Super built-up  Area,Ready To Move,Sunder Ram Shetty Nagar,2 BHK,MaisePa,1190,2.0,1.0,65.4567027388224
Super built-up  Area,18-Aug,Hennur Road,2 BHK,Puachal,1232,2.0,1.0,76.96133810362106
Built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,Shise P,1275,2.0,1.0,63.61493336259669
Super built-up  Area,Ready To Move,Jakkur,2 BHK,HRaniIb,1308,2.0,1.0,80.5889698038901
Super built-up  Area,18-May,Choodasandra,3 BHK,Emhtsl ,1546,3.0,2.0,57.46918699655038
Super built-up  Area,Ready To Move,NRI Layout,3 BHK,Adarli ,1630,3.0,2.0,78.55683914977043
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3553,4.0,2.0,410.5786818492985
Super built-up  Area,Ready To Move,Cooke Town,3 BHK,,1500,3.0,1.0,123.78038316695942
Built-up  Area,Ready To Move,Gokula Extension,3 BHK,DSrat S,1275,2.0,1.0,68.52838289947017
Plot  Area,Ready To Move,Vidyaranyapura,6 Bedroom,,3000,6.0,3.0,330.4855948441645
Built-up  Area,Ready To Move,Shantiniketan Layout,3 BHK,Wisic C,1580,2.0,3.0,103.6505921619542
Super built-up  Area,18-Aug,Hormavu,3 BHK,Kolisl ,1498,3.0,2.0,56.20745654145275
Super built-up  Area,Ready To Move,Hanuma Reddy Layout,2 BHK,,1328,2.0,2.0,60.9757999948248
Super built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,Samesar,1291,2.0,3.0,58.383647518007734
Built-up  Area,Ready To Move,Dasarahalli,3 BHK,Sooneoo,1700,3.0,2.0,95.40670521451102
Built-up  Area,Ready To Move,Anekal,2 BHK,,1200,2.0,2.0,49.82036442192444
Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,600,3.0,1.0,54.3026268175939
Super built-up  Area,Ready To Move,Vidyaranyapura,3 BHK,Shreean,1491,2.0,2.0,60.1014246960518
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Shana S,1305,2.0,2.0,71.71611804014348
Built-up  Area,Ready To Move,Old Madras Road,3 Bedroom,GRlas V,2300,3.0,2.0,178.77801636207636
Built-up  Area,Ready To Move,Koramangala,2 BHK,PNinena,1070,2.0,2.0,107.26715307602977
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1143,2.0,2.0,39.85803695722058
Super built-up  Area,Ready To Move,Maragondanahalli,2 BHK,ArnzaFi,1307,2.0,2.0,69.2292435719674
Plot  Area,Ready To Move,Babusapalaya,3 Bedroom,,2400,3.0,1.0,208.49991930293805
Super built-up  Area,20-Dec,Varthur,3 BHK,Myple M,1535,3.0,2.0,101.09645255613648
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,Bhensa ,1660,3.0,,103.16235766155775
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1135,2.0,2.0,60.060586565231496
Super built-up  Area,Ready To Move,New Baiyyappanahalli,1 BHK,,750,1.0,1.0,38.085856218008644
Super built-up  Area,18-Feb,Dasarahalli,3 BHK,KSliaor,1367,2.0,1.0,64.4783383833336
Super built-up  Area,Ready To Move,Electronic City,1 BHK,Prarkun,630,1.0,1.0,32.55477355408742
Plot  Area,Ready To Move,Pattegarhpalya,2 Bedroom,,2656,2.0,0.0,211.19282118760145
Plot  Area,Ready To Move,Kalyan nagar,8 Bedroom,,1200,7.0,1.0,154.07245698531906
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,PrarePa,700,2.0,1.0,36.14068239791389
Plot  Area,Ready To Move,Kalidasa Layout,7 Bedroom,,545,7.0,3.0,172.55050573419294
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1890,4.0,3.0,103.39315983999937
Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,36.02997166500488
Super built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,914,2.0,2.0,51.670249514509386
Super built-up  Area,Ready To Move,Dasanapura,2 BHK,Tavenew,1163,2.0,1.0,41.82495757130044
Super built-up  Area,Ready To Move,Rajarajeshwari nagar,2 BHK,,1095,2.0,1.0,51.319632534437034
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,754,2.0,1.0,35.02994075750525
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,NCs 2rj,2159,4.0,2.0,95.2936240844887
Plot  Area,Ready To Move,Mathikere Extension,4 Bedroom,,1200,3.0,1.0,132.42436995978755
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Pae 1ov,1300,2.0,1.0,78.14936561515522
Super built-up  Area,Ready To Move,Chikku Lakshmaiah Layout,4 BHK,Prlis A,3600,4.0,0.0,280.3121888893931
Built-up  Area,Ready To Move,Gottigere,2 BHK,,900,2.0,2.0,51.38370620896293
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1075,2.0,1.0,60.67446633734362
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1900,3.0,3.0,248.97733077307097
Built-up  Area,Ready To Move,Chandra Layout,2 BHK,,1600,2.0,1.0,84.97036073428492
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1285,2.0,2.0,56.10230033177632
Super built-up  Area,18-Dec,JP Nagar,3 BHK,Shestut,2640,3.0,2.0,98.90304062146109
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Srncya ,1150,2.0,1.0,63.40720495143228
Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,SoechHa,1930,4.0,2.0,122.95946667559829
Super built-up  Area,Ready To Move,CV Raman Nagar,1 BHK,Trave E,600,1.0,1.0,55.80230292847789
Plot  Area,Ready To Move,Kadugodi,4 Bedroom,,1920,4.0,2.0,225.17253045112963
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1241,2.0,1.0,77.11954852163241
Super built-up  Area,18-Aug,Hosur Road,3 BHK,PuendWe,1906,3.0,1.0,111.05207194570808
Super built-up  Area,19-Feb,Basavangudi,3 BHK,,1650,3.0,2.0,159.55484046878996
Super built-up  Area,19-Dec,Electronic City,1 BHK,Shntie ,530 - 575,1.0,0.0,27.688836952843797
Plot  Area,Ready To Move,Prithvi Layout,3 Bedroom,Prigh L,2500,4.0,2.0,200.11372757403709
Plot  Area,Ready To Move,Adugodi,5 Bedroom,,1400,3.0,2.0,140.00773500053108
Built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,MancyRe,1350,2.0,3.0,58.834852975943036
Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Syonyph,1400,2.0,2.0,67.85079755600661
Super built-up  Area,Ready To Move,Reliable Tranquil Layout,3 BHK,,1500,3.0,0.0,98.27180345200408
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1507,3.0,2.0,67.20576149016865
Super built-up  Area,Ready To Move,Subramanyapura,2 BHK,,1110,2.0,2.0,55.54155448090108
Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160 - 1260,2.0,0.0,55.58210543082331
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1609,3.0,1.0,76.22794614543838
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Prncy R,1280,2.0,1.0,43.233040555855624
Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1610,2.0,2.0,74.74222034604549
Super built-up  Area,20-Jan,Binny Pete,2 BHK,She 2rk,1335,2.0,1.0,90.80286557361993
Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,Reitice,1650,3.0,3.0,114.6660260940029
Built-up  Area,Ready To Move,Nayandanahalli,2 BHK,Rarelt ,1280,2.0,1.0,64.95537664765456
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,Sthtsg ,1050,2.0,,101.45926228503077
Super built-up  Area,Ready To Move,Govindapura,2 BHK,AbarkVa,1310,2.0,1.0,63.79498516496949
Super built-up  Area,18-May,Devarabisanahalli,2 BHK,,1350,2.0,2.0,71.32209478104448
Plot  Area,Ready To Move,Akshaya Nagar,3 Bedroom,,540,4.0,1.0,99.29788611478881
Built-up  Area,Ready To Move,Thubarahalli,3 BHK,Soowsa ,1263,2.0,1.0,65.67602804882627
Super built-up  Area,Ready To Move,Chokkanahalli,3 BHK,DSineSu,1340,2.0,2.0,74.5035812201314
Super built-up  Area,18-May,Old Airport Road,4 BHK,Jaades ,2690,4.0,,225.0923265059309
Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1511,3.0,1.0,104.50503928383635
Super built-up  Area,Ready To Move,Shanthala Nagar,3 BHK,Niair M,2500,3.0,2.0,304.0719013166769
Super built-up  Area,19-May,Thanisandra,3 BHK,G conTh,1589,3.0,3.0,88.02844474497083
Plot  Area,Ready To Move,Hulimavu,9 Bedroom,,1200,6.0,2.0,186.84311832184545
Built-up  Area,Ready To Move,Munnekollal,3 BHK,JRarlPe,1527,3.0,0.0,79.74705667082321
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,DSdorSp,1017,2.0,1.0,42.00143875634948
Built-up  Area,Ready To Move, Kanakpura Road,1 RK,Srini S,435,1.0,0.0,26.162067446536486
Super built-up  Area,19-Aug,Attibele,2 BHK,,805,2.0,1.0,23.904551520213733
Built-up  Area,Ready To Move,Yelahanka New Town,2 BHK,KHatsFl,750,1.0,2.0,38.54681752573463
Carpet  Area,Ready To Move,1st Block Koramangala,8 BHK,,3400,8.0,2.0,238.71642578166464
Plot  Area,Ready To Move,Sadaramangala,3 Bedroom,,1915,4.0,3.0,190.94589422651225
Super built-up  Area,Ready To Move,Andrahalli,8 BHK,,4000,8.0,3.0,155.5295832519275
Super built-up  Area,Ready To Move,Ittamadu,2 BHK,Naory G,1120,2.0,2.0,46.49819002643787
Super built-up  Area,18-Oct,Whitefield,2 BHK,Umods W,1290,2.0,1.0,79.51523314316458
Super built-up  Area,Ready To Move,ISRO Layout,2 BHK,,1200,2.0,2.0,56.002499151494774
Plot  Area,Ready To Move,Ramamurthy Nagar,8 Bedroom,,1200,6.0,2.0,174.64406572943253
Built-up  Area,Ready To Move,Gubbalala,2 Bedroom,,2400,2.0,2.0,75.4543267824613
Built-up  Area,17-Jan,Thanisandra,3 BHK,Soitya ,1700,3.0,2.0,113.84707950016171
Super built-up  Area,Ready To Move,8th Block Jayanagar,3 BHK,Adens G,1600,3.0,3.0,95.12489309425186
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1240,2.0,1.0,50.979807297502084
Super built-up  Area,Ready To Move,Ankappa Layout,2 BHK,Sancya ,1100,2.0,2.0,48.49628373657903
Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,,525,1.0,1.0,27.659511917885943
Super built-up  Area,16-Jul,Victoria Layout,2 BHK,,1200,2.0,1.0,61.12991860565879
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Leilo E,2190,3.0,2.0,96.35870984937414
Super built-up  Area,Ready To Move,Roopena Agrahara,3 BHK,Neide P,1435,2.0,1.0,60.34978938979899
Built-up  Area,Ready To Move,Bande Nallasandra,3 Bedroom,Ceityy ,1741 - 2074,3.0,0.0,92.06025725604583
Plot  Area,18-Nov,Chandapura,2 Bedroom,,1200,2.0,1.0,48.483913648240915
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1260,2.0,1.0,67.2169259678598
Built-up  Area,Ready To Move,Sarjapur  Road,1 BHK,,470,1.0,1.0,35.006394559214236
Plot  Area,Ready To Move,Annaiah Reddy Layout,4 Bedroom,,1550,3.0,1.0,172.6040203530238
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1060,2.0,1.0,53.79613775862779
Super built-up  Area,Ready To Move,Jakkur,3 BHK,BrdgeNo,1710,3.0,2.0,116.97287837466021
Super built-up  Area,Ready To Move,Kanakapura,3 BHK,,1610,2.0,3.0,60.927978431278774
Super built-up  Area,18-Aug,Haralur Road,1 BHK,SNnia E,560,1.0,1.0,59.48362367094695
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,244.86255454949392
Super built-up  Area,Ready To Move,Kengeri,2 BHK,,1200,2.0,1.0,36.84370430733734
Super built-up  Area,Ready To Move,Kamakshipalya,6 BHK,,1200,3.0,1.0,136.01643446448045
Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Sincyh ,1000,2.0,0.0,63.310528315155
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Trade E,1360,2.0,1.0,59.96851596393292
Super built-up  Area,19-Dec,Sarjapur  Road,2 BHK,Soini T,868,2.0,2.0,50.7110588717329
Built-up  Area,Ready To Move,MS Pallya,7 Bedroom,,4600,7.0,0.0,187.25982250571732
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Prensya,1273,2.0,1.0,67.1797836247741
Super built-up  Area,Ready To Move,Ashwini layout,2 BHK,,1100,2.0,3.0,50.45302433097814
Super built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,,1175,2.0,2.0,65.74249434248722
Super built-up  Area,Ready To Move,Choodasandra,2 BHK,,1165,2.0,1.0,55.38253570139449
Super built-up  Area,18-Aug,Hennur Road,3 BHK,Puachal,1804,3.0,2.0,108.2230105729693
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,NCdgerj,1109,2.0,0.0,52.411671755381825
Super built-up  Area,Ready To Move,Begur Road,3 BHK,SLtalry,1610,2.0,2.0,57.66915314536343
Plot  Area,Ready To Move,Hoskote,2 Bedroom,,600,2.0,1.0,64.47320694165208
Built-up  Area,18-Dec,Huskur,2 BHK,,1020,2.0,1.0,35.00448486687518
Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1682,3.0,1.0,111.9187270664428
Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,1000,1.0,0.0,56.33163703792954
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,BriumMi,1175,2.0,1.0,57.26051966492521
Built-up  Area,18-Aug,Bommasandra Industrial Area,3 BHK,,1400,2.0,1.0,35.63166604951902
Plot  Area,18-May,Sarjapur,4 Bedroom,Puodsm ,2500,5.0,3.0,249.51025604720735
Super built-up  Area,18-Dec,Vivekananda Nagar,3 BHK,,1650,3.0,2.0,93.59049569428578
Super built-up  Area,18-Apr,Devanahalli,2 BHK,Sabixtt,1009,2.0,2.0,57.29917437480747
Plot  Area,Ready To Move,4th T block Jayanagar,4 Bedroom,,2400,4.0,0.0,167.44980219610642
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,SLaceda,1353,3.0,1.0,93.34990278732481
Super built-up  Area,18-Jan,Bannerghatta Road,3 BHK,GRarken,1640,3.0,2.0,92.73855542704041
Plot  Area,Ready To Move,Dinnur,3 Bedroom,,1500,2.0,1.0,134.11730079040353
Super built-up  Area,18-May,Seegehalli,3 BHK,,1295,3.0,2.0,59.80079561738651
Plot  Area,Ready To Move,Jayanagar,8 Bedroom,,2100,7.0,2.0,174.9944659079112
Super built-up  Area,Ready To Move,Nagarbhavi,2 BHK,Vaosei ,1152 - 1197,2.0,0.0,52.71871394053149
Super built-up  Area,19-Dec,Anjanapura,3 BHK,DSapeto,1456,2.0,1.0,65.97089062214164
Super built-up  Area,Ready To Move,Manayata Tech Park,2 BHK,,1065,2.0,2.0,45.72571204729775
Built-up  Area,Ready To Move,Lakshminarayana Pura,3 BHK,Oaeze B,1575,3.0,0.0,78.08255197174448
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1180,2.0,1.0,46.28451055460493
Super built-up  Area,Ready To Move,VHBCS Layout,3 BHK,OlarkLa,1881,3.0,3.0,126.79426407755257
Super built-up  Area,18-Jul,Hosa Road,2 BHK,Mahesr ,1161,2.0,1.0,44.07094033303909
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Prldsri,1278,3.0,1.0,66.45636777877247
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1335,2.0,1.0,62.851588496503815
Plot  Area,Ready To Move,Nandini Layout,7 Bedroom,,1650,4.0,0.0,175.4256635582568
Super built-up  Area,18-Nov,Sarjapur  Road,1 BHK,AsastDe,778,1.0,1.0,34.94008771869415
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1575,2.0,2.0,84.52459974799805
