area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,KR Puram,2 BHK,Hoston ,1105,2.0,1.0,45.34856994273498
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,SrncyRe,1330,2.0,2.0,53.069678707015136
Super built-up  Area,Ready To Move,New Gurappana Palya,2 BHK,,1185,2.0,3.0,49.679261447373776
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Niacesa,1199,2.0,3.0,74.93283049937983
Super built-up  Area,19-Mar,Thanisandra,2 BHK,Bhe 2ko,1183,2.0,1.0,67.61497291361734
Plot  Area,Ready To Move,BTM 2nd Stage,7 Bedroom,,1200,6.0,2.0,176.14994978698556
Built-up  Area,Ready To Move,Hennur Road,2 BHK,MItatHa,1460,2.0,2.0,63.30072663481906
Super built-up  Area,Ready To Move,Doddathoguru,3 BHK,SryleHo,1870,3.0,1.0,54.594474016106815
Super built-up  Area,Ready To Move,Thanisandra,4 BHK,Soitya ,1930,3.0,2.0,121.26521237766084
Built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,3.0,2.0,39.7152842253842
Super built-up  Area,Ready To Move,Koramangala,3 BHK,,2292,3.0,1.0,188.5221783844346
Super built-up  Area,Ready To Move,Nobo Nagar,2 BHK,Myolai ,1450,3.0,2.0,73.65965294515712
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brnia G,1630,3.0,3.0,121.02183379644025
Super built-up  Area,Ready To Move,Attibele,2 BHK,Jae 2hu,656,2.0,1.0,25.999224424236797
Built-up  Area,Ready To Move,Basaveshwara Nagar,2 BHK,SRionri,1250,2.0,0.0,78.79109181575265
Built-up  Area,Ready To Move,Nelamangala,1 Bedroom,,525,1.0,1.0,20.283787319197497
Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,45.06884340924653
Plot  Area,Ready To Move,Naganathapura,6 Bedroom,,600,3.0,2.0,97.6897467489592
Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,,2700,3.0,3.0,236.52171773705194
Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,,1606,3.0,,114.63969537457801
Built-up  Area,Ready To Move,Old Airport Road,2 BHK,,1000,2.0,2.0,76.74656116587038
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,233.91599380111424
Plot  Area,Ready To Move,TC Palaya,2 Bedroom,,900,2.0,0.0,55.00000000000002
Built-up  Area,Ready To Move,Old Madras Road,3 BHK,Raion M,1200,2.0,0.0,75.70034697425534
Plot  Area,Ready To Move,Mico Layout,3 Bedroom,,1200,3.0,1.0,85.04273086090038
Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2119,5.0,2.0,110.99999999999996
Super built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1820,3.0,2.0,88.09387387666298
Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Vandak ,1218,2.0,2.0,67.29592044703804
Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1140,2.0,1.0,32.77985728240482
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,DSestpr,1362,2.0,1.0,92.0227858688527
Super built-up  Area,Ready To Move,JCR Layout,2 BHK,ARnamru,1040,2.0,2.0,54.63766380708254
Plot  Area,18-Jan,Classic Paradise Layout,4 Bedroom,,1000,3.0,3.0,185.86712111978665
Built-up  Area,Ready To Move,Kodbisanhalli,4 BHK,Diacee ,2955,3.0,3.0,190.47286399185182
Plot  Area,Ready To Move,Hennur Road,3 Bedroom,,2289,2.0,0.0,164.09957991338106
Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1320,2.0,2.0,46.16563819193621
Super built-up  Area,18-Jul,Raja Rajeshwari Nagar,2 BHK,Prllsan,1373,2.0,1.0,56.86247598377278
Super built-up  Area,19-Dec,Whitefield,3 BHK,Oreldhi,1564,3.0,1.0,87.25867128734028
Built-up  Area,Ready To Move,Vasanth nagar,3 BHK,Cunts A,1590,3.0,0.0,79.22726102273272
Super built-up  Area,Ready To Move,Kachanayakanahalli,2 BHK,ICoolon,823,2.0,1.0,43.41051785013282
Built-up  Area,Ready To Move,Gubbalala,2 BHK,,1000,2.0,2.0,67.28837556777306
Super built-up  Area,19-Jan,Kumara Park,3 BHK,Unksh P,1652,3.0,2.0,91.84429996981561
Super built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,,1212,2.0,3.0,40.79098212060116
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Maionra,2400,3.0,2.0,268.2525032887847
Super built-up  Area,Ready To Move,Ejipura,3 BHK,Nimeska,1350,2.0,1.0,71.13062651462485
Built-up  Area,Ready To Move,Geddalahalli,4 Bedroom,,2160,4.0,1.0,95.0596939026558
Built-up  Area,Ready To Move,HBR Layout,5 Bedroom,,2400,5.0,0.0,148.22126061151084
Super built-up  Area,Ready To Move,Sai Gardens,2 BHK,Alivae ,1239,2.0,2.0,67.70780139397466
Built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,HoAcela,1500,3.0,2.0,68.33475753569975
Plot  Area,Ready To Move,9th Block Jayanagar,7 Bedroom,,1650,5.0,0.0,149.82262412038506
Built-up  Area,Ready To Move,Amco Colony,3 Bedroom,,2200,3.0,2.0,191.4753551540237
Built-up  Area,Ready To Move,Sarjapur,3 Bedroom,Prldsum,3009,3.0,0.0,115.61227635546653
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,,1890,3.0,1.0,197.97165850474659
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1330,2.0,2.0,44.768337977590676
Built-up  Area,18-Jan,"Panathur Road, ",3 BHK,,1667,3.0,2.0,95.97669273043927
Super built-up  Area,Ready To Move,Gubbalala,3 BHK,MauilTr,1750,3.0,3.0,116.92261317750702
Super built-up  Area,Ready To Move,Harlur,3 BHK,Prncyrn,1755,3.0,2.0,121.35742431682702
Super built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,,1250,2.0,3.0,66.09172354292537
Super built-up  Area,21-Dec,Kanakpura Road,3 BHK,,1300,3.0,3.0,56.73529619324434
Super built-up  Area,18-Dec,Hosur Road,3 BHK,PuendWe,1691,3.0,1.0,106.0688093424673
Super built-up  Area,Ready To Move,Jalahalli,3 BHK,,2404,3.0,2.0,152.97414020818428
Super built-up  Area,Ready To Move, Devarachikkanahalli,6 BHK,,3150,6.0,2.0,139.95068753030117
Built-up  Area,Ready To Move,3rd Block Banashankari,3 BHK,,2200,3.0,2.0,191.4753551540237
Super built-up  Area,Ready To Move,Devanahalli,3 BHK,Brntsal,1210,2.0,1.0,60.561132819405834
Super built-up  Area,Ready To Move,Thanisandra,4 BHK,G conTh,3395,4.0,2.0,169.28055730950004
Plot  Area,Ready To Move,Hennur Road,5 Bedroom,,1350,5.0,3.0,366.6932592079165
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2732,4.0,3.0,196.93834020107087
Super built-up  Area,Ready To Move,Anekal,1 BHK,,459,2.0,1.0,17.702939416692413
Super built-up  Area,Ready To Move,Narayanapura,3 BHK,,1485,3.0,2.0,112.63973767567245
Plot  Area,Ready To Move,Pattegarhpalya,4 Bedroom,,600,4.0,2.0,94.11348739626398
Super built-up  Area,Ready To Move,Varthur,2 BHK,Hirio L,1100,2.0,1.0,33.61915637842204
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,LencyRe,1100,2.0,1.0,65.62716565644503
Super built-up  Area,Ready To Move,Anekal,2 BHK,,620,1.0,1.0,23.853094186132843
Plot  Area,Ready To Move,Kadugondanahalli,4 Bedroom,,920,2.0,1.0,53.90616924907211
Built-up  Area,Ready To Move,"Bellandur, ",5 BHK,,4239,5.0,3.0,278.66404569767
Super built-up  Area,Ready To Move,Cunningham Road,3 BHK,ElireSo,2290,3.0,2.0,447.419078809577
Super built-up  Area,Ready To Move,Pai Layout,2 BHK,,1130,2.0,2.0,41.4306488756323
Carpet  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,AcisePa,1395,2.0,2.0,65.007305845019
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,1 BHK,DShtsow,597,1.0,1.0,55.92573680363814
Built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,100Sq. Meter,3.0,1.0,38.560700872764244
Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,GoratAr,1325,2.0,2.0,69.18404981613023
Super built-up  Area,Ready To Move,Chikkalasandra,1 BHK,Churad ,700,1.0,1.0,45.58084185604698
Super built-up  Area,Ready To Move,Whitefield,3 BHK,S mesci,1500,2.0,3.0,62.594804023060284
Super built-up  Area,Ready To Move,Hennur Gardens,2 BHK,PlhtsHe,1092,2.0,1.0,82.28641799598799
Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,SaisePa,1265,2.0,2.0,70.86289009853596
Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,,1150,2.0,2.0,36.21274729817576
Plot  Area,Ready To Move,Manjunath Nagar,2 Bedroom,,1000,2.0,0.0,63.28244935033905
Super built-up  Area,Ready To Move,Jalahalli,2 BHK,Tahtsla,1612,2.0,2.0,135.77846430249977
Plot  Area,Ready To Move,agara tataguni,2 Bedroom,,1320,2.0,0.0,81.35533004180073
Built-up  Area,Ready To Move,Uttarahalli,2 BHK,KBnnupu,1007,2.0,2.0,48.78838840228288
Built-up  Area,Ready To Move,Yelahanka,3 BHK,,1562,3.0,1.0,131.47611105334292
Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Scentl ,1385,2.0,,55.41482680821822
Super built-up  Area,Ready To Move,Whitefield,3 BHK,SVhtsei,1671,3.0,,97.8610439203011
Plot  Area,Ready To Move,Kanakpura Road,3 Bedroom,Nathira,1200,3.0,1.0,128.89071342764356
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,Mahla T,1285,3.0,2.0,72.53284091963617
Plot  Area,Ready To Move,New Bank Colony,8 Bedroom,,2400,8.0,2.0,183.2978593191861
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,,1240,2.0,2.0,43.97776129787933
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Hiate F,1350,2.0,3.0,65.40073073426413
Built-up  Area,Ready To Move,Frazer Town,3 BHK,,2800,3.0,3.0,235.6253900650157
Plot  Area,Ready To Move,Bank Of Baroda Colony,4 Bedroom,,1350,4.0,3.0,196.50007583777025
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Adeatlm,3005,4.0,2.0,206.5248334322596
Built-up  Area,Ready To Move,BEML Layout,3 BHK,Vasta V,1500,3.0,2.0,69.34901661135228
Plot  Area,Ready To Move,Singasandra,2 Bedroom,,1073,2.0,1.0,58.67767585706118
Plot  Area,Ready To Move,KR Puram,5 Bedroom,,1120,4.0,1.0,93.08007014019982
Super built-up  Area,Ready To Move,Budigere,1 BHK,PrityTr,664,1.0,1.0,38.32427630196165
Plot  Area,18-Apr,Singasandra,10 Bedroom,,1305,10.0,3.0,182.05896872017894
Super built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,24.637220383774046
Super built-up  Area,Ready To Move,Brookefield,3 BHK,Hintsk ,1470,2.0,2.0,83.90236600322339
Super built-up  Area,Ready To Move,Sunder Ram Shetty Nagar,2 BHK,MaisePa,1190,2.0,1.0,57.234536490863704
Super built-up  Area,18-Aug,Hennur Road,2 BHK,Puachal,1232,2.0,1.0,75.46718324537056
Built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,Shise P,1275,2.0,1.0,54.93683517511318
Super built-up  Area,Ready To Move,Jakkur,2 BHK,HRaniIb,1308,2.0,1.0,81.1436276566902
Super built-up  Area,18-May,Choodasandra,3 BHK,Emhtsl ,1546,3.0,2.0,65.89102506875044
Super built-up  Area,Ready To Move,NRI Layout,3 BHK,Adarli ,1630,3.0,2.0,70.1130506255713
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3553,4.0,2.0,471.18482058835133
Super built-up  Area,Ready To Move,Cooke Town,3 BHK,,1500,3.0,1.0,170.01377450419704
Built-up  Area,Ready To Move,Gokula Extension,3 BHK,DSrat S,1275,2.0,1.0,62.126711075025334
Plot  Area,Ready To Move,Vidyaranyapura,6 Bedroom,,3000,6.0,3.0,324.63085245637467
Built-up  Area,Ready To Move,Shantiniketan Layout,3 BHK,Wisic C,1580,2.0,3.0,84.02558299295163
Super built-up  Area,18-Aug,Hormavu,3 BHK,Kolisl ,1498,3.0,2.0,58.0927057175984
Super built-up  Area,Ready To Move,Hanuma Reddy Layout,2 BHK,,1328,2.0,2.0,65.77503151739654
Super built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,Samesar,1291,2.0,3.0,41.67127510741814
Built-up  Area,Ready To Move,Dasarahalli,3 BHK,Sooneoo,1700,3.0,2.0,74.24311930334072
Built-up  Area,Ready To Move,Anekal,2 BHK,,1200,2.0,2.0,51.685801957711575
Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,600,3.0,1.0,60.72316905401663
Super built-up  Area,Ready To Move,Vidyaranyapura,3 BHK,Shreean,1491,2.0,2.0,65.99813383478197
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Shana S,1305,2.0,2.0,77.0872147879663
Built-up  Area,Ready To Move,Old Madras Road,3 Bedroom,GRlas V,2300,3.0,2.0,146.36864815356245
Built-up  Area,Ready To Move,Koramangala,2 BHK,PNinena,1070,2.0,2.0,105.16934127824176
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1143,2.0,2.0,40.273595457952446
Super built-up  Area,Ready To Move,Maragondanahalli,2 BHK,ArnzaFi,1307,2.0,2.0,58.363269197810425
Plot  Area,Ready To Move,Babusapalaya,3 Bedroom,,2400,3.0,1.0,180.21707050444718
Super built-up  Area,20-Dec,Varthur,3 BHK,Myple M,1535,3.0,2.0,71.45794648774603
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,Bhensa ,1660,3.0,,107.4608214279528
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1135,2.0,2.0,61.118502017832775
Super built-up  Area,Ready To Move,New Baiyyappanahalli,1 BHK,,750,1.0,1.0,34.12734413492656
Super built-up  Area,18-Feb,Dasarahalli,3 BHK,KSliaor,1367,2.0,1.0,74.4045461869687
Super built-up  Area,Ready To Move,Electronic City,1 BHK,Prarkun,630,1.0,1.0,41.45503142734775
Plot  Area,Ready To Move,Pattegarhpalya,2 Bedroom,,2656,2.0,0.0,399.6297631393415
Plot  Area,Ready To Move,Kalyan nagar,8 Bedroom,,1200,7.0,1.0,128.23821871088936
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,PrarePa,700,2.0,1.0,36.721014265275095
Plot  Area,Ready To Move,Kalidasa Layout,7 Bedroom,,545,7.0,3.0,166.77783720730397
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1890,4.0,3.0,98.2189694189956
Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,35.99999999999999
Super built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,914,2.0,2.0,52.17763987562238
Super built-up  Area,Ready To Move,Dasanapura,2 BHK,Tavenew,1163,2.0,1.0,48.74568752564281
Super built-up  Area,Ready To Move,Rajarajeshwari nagar,2 BHK,,1095,2.0,1.0,45.615524098362044
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,754,2.0,1.0,39.99571663209316
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,NCs 2rj,2159,4.0,2.0,100.76249429662052
Plot  Area,Ready To Move,Mathikere Extension,4 Bedroom,,1200,3.0,1.0,156.06705029811798
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Pae 1ov,1300,2.0,1.0,84.5588206828389
Super built-up  Area,Ready To Move,Chikku Lakshmaiah Layout,4 BHK,Prlis A,3600,4.0,0.0,237.70907829453083
Built-up  Area,Ready To Move,Gottigere,2 BHK,,900,2.0,2.0,47.30137608531153
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1075,2.0,1.0,62.95545889477174
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1900,3.0,3.0,230.87553155795314
Built-up  Area,Ready To Move,Chandra Layout,2 BHK,,1600,2.0,1.0,90.83639348199083
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1285,2.0,2.0,75.46931904200596
Super built-up  Area,18-Dec,JP Nagar,3 BHK,Shestut,2640,3.0,2.0,151.39491361564066
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Srncya ,1150,2.0,1.0,70.25546182192095
Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,SoechHa,1930,4.0,2.0,125.45946731437868
Super built-up  Area,Ready To Move,CV Raman Nagar,1 BHK,Trave E,600,1.0,1.0,49.089010034205785
Plot  Area,Ready To Move,Kadugodi,4 Bedroom,,1920,4.0,2.0,242.0954082967522
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1241,2.0,1.0,73.6086759492213
Super built-up  Area,18-Aug,Hosur Road,3 BHK,PuendWe,1906,3.0,1.0,106.0688093424673
Super built-up  Area,19-Feb,Basavangudi,3 BHK,,1650,3.0,2.0,187.6840253490092
Super built-up  Area,19-Dec,Electronic City,1 BHK,Shntie ,530 - 575,1.0,0.0,19.260068822700823
Plot  Area,Ready To Move,Prithvi Layout,3 Bedroom,Prigh L,2500,4.0,2.0,255.9467368803057
Plot  Area,Ready To Move,Adugodi,5 Bedroom,,1400,3.0,2.0,133.2172753584379
Built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,MancyRe,1350,2.0,3.0,60.242374877761506
Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Syonyph,1400,2.0,2.0,65.90243385986777
Super built-up  Area,Ready To Move,Reliable Tranquil Layout,3 BHK,,1500,3.0,0.0,91.54504932531687
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1507,3.0,2.0,66.4397744980481
Super built-up  Area,Ready To Move,Subramanyapura,2 BHK,,1110,2.0,2.0,59.03122561556495
Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160 - 1260,2.0,0.0,50.457096257878
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1609,3.0,1.0,97.16897106871583
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Prncy R,1280,2.0,1.0,55.959170322039434
Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1610,2.0,2.0,55.730841901015104
Super built-up  Area,20-Jan,Binny Pete,2 BHK,She 2rk,1335,2.0,1.0,108.95559878849825
Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,Reitice,1650,3.0,3.0,123.391742206631
Built-up  Area,Ready To Move,Nayandanahalli,2 BHK,Rarelt ,1280,2.0,1.0,66.46474681675771
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,Sthtsg ,1050,2.0,,106.32235247711073
Super built-up  Area,Ready To Move,Govindapura,2 BHK,AbarkVa,1310,2.0,1.0,73.89892177329634
Super built-up  Area,18-May,Devarabisanahalli,2 BHK,,1350,2.0,2.0,75.44688536495875
Plot  Area,Ready To Move,Akshaya Nagar,3 Bedroom,,540,4.0,1.0,78.354642961734
Built-up  Area,Ready To Move,Thubarahalli,3 BHK,Soowsa ,1263,2.0,1.0,67.6060120537713
Super built-up  Area,Ready To Move,Chokkanahalli,3 BHK,DSineSu,1340,2.0,2.0,70.51124958340195
Super built-up  Area,18-May,Old Airport Road,4 BHK,Jaades ,2690,4.0,,229.56499453266375
Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1511,3.0,1.0,94.49604558747505
Super built-up  Area,Ready To Move,Shanthala Nagar,3 BHK,Niair M,2500,3.0,2.0,276.26494529237726
Super built-up  Area,19-May,Thanisandra,3 BHK,G conTh,1589,3.0,3.0,96.8499349028211
Plot  Area,Ready To Move,Hulimavu,9 Bedroom,,1200,6.0,2.0,178.50489088055448
Built-up  Area,Ready To Move,Munnekollal,3 BHK,JRarlPe,1527,3.0,0.0,88.93885953630617
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,DSdorSp,1017,2.0,1.0,34.35477336032546
Built-up  Area,Ready To Move, Kanakpura Road,1 RK,Srini S,435,1.0,0.0,21.717682803222576
Super built-up  Area,19-Aug,Attibele,2 BHK,,805,2.0,1.0,25.999224424236797
Built-up  Area,Ready To Move,Yelahanka New Town,2 BHK,KHatsFl,750,1.0,2.0,49.01416997521593
Carpet  Area,Ready To Move,1st Block Koramangala,8 BHK,,3400,8.0,2.0,213.36993327422402
Plot  Area,Ready To Move,Sadaramangala,3 Bedroom,,1915,4.0,3.0,226.64671169573853
Super built-up  Area,Ready To Move,Andrahalli,8 BHK,,4000,8.0,3.0,177.45757546870638
Super built-up  Area,Ready To Move,Ittamadu,2 BHK,Naory G,1120,2.0,2.0,48.47606355348128
Super built-up  Area,18-Oct,Whitefield,2 BHK,Umods W,1290,2.0,1.0,69.13089565725588
Super built-up  Area,Ready To Move,ISRO Layout,2 BHK,,1200,2.0,2.0,63.54380329099911
Plot  Area,Ready To Move,Ramamurthy Nagar,8 Bedroom,,1200,6.0,2.0,184.9956122174169
Built-up  Area,Ready To Move,Gubbalala,2 Bedroom,,2400,2.0,2.0,77.18600406457925
Built-up  Area,17-Jan,Thanisandra,3 BHK,Soitya ,1700,3.0,2.0,126.23181798455552
Super built-up  Area,Ready To Move,8th Block Jayanagar,3 BHK,Adens G,1600,3.0,3.0,85.05646140915007
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1240,2.0,1.0,61.72277213432349
Super built-up  Area,Ready To Move,Ankappa Layout,2 BHK,Sancya ,1100,2.0,2.0,43.46757676705986
Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,,525,1.0,1.0,27.266817735212342
Super built-up  Area,16-Jul,Victoria Layout,2 BHK,,1200,2.0,1.0,65.28061270460232
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Leilo E,2190,3.0,2.0,106.72563666415995
Super built-up  Area,Ready To Move,Roopena Agrahara,3 BHK,Neide P,1435,2.0,1.0,51.99135551610787
Built-up  Area,Ready To Move,Bande Nallasandra,3 Bedroom,Ceityy ,1741 - 2074,3.0,0.0,97.93513537748646
Plot  Area,18-Nov,Chandapura,2 Bedroom,,1200,2.0,1.0,47.45284746765524
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1260,2.0,1.0,73.87638271100555
Built-up  Area,Ready To Move,Sarjapur  Road,1 BHK,,470,1.0,1.0,32.24458217417495
Plot  Area,Ready To Move,Annaiah Reddy Layout,4 Bedroom,,1550,3.0,1.0,179.2152637438041
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1060,2.0,1.0,54.45330269441663
Super built-up  Area,Ready To Move,Jakkur,3 BHK,BrdgeNo,1710,3.0,2.0,106.22136532549665
Super built-up  Area,Ready To Move,Kanakapura,3 BHK,,1610,2.0,3.0,44.46926117959919
Super built-up  Area,18-Aug,Haralur Road,1 BHK,SNnia E,560,1.0,1.0,60.73954995673415
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,265.65205130044683
Super built-up  Area,Ready To Move,Kengeri,2 BHK,,1200,2.0,1.0,38.31677004111212
Super built-up  Area,Ready To Move,Kamakshipalya,6 BHK,,1200,3.0,1.0,178.43798440642385
Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Sincyh ,1000,2.0,0.0,64.162264097034
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Trade E,1360,2.0,1.0,52.39274519251542
Super built-up  Area,19-Dec,Sarjapur  Road,2 BHK,Soini T,868,2.0,2.0,49.70401099237409
Built-up  Area,Ready To Move,MS Pallya,7 Bedroom,,4600,7.0,0.0,213.20708184344608
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Prensya,1273,2.0,1.0,76.12891493789445
Super built-up  Area,Ready To Move,Ashwini layout,2 BHK,,1100,2.0,3.0,49.59270547292746
Super built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,,1175,2.0,2.0,70.95335833291333
Super built-up  Area,Ready To Move,Choodasandra,2 BHK,,1165,2.0,1.0,57.88361338474394
Super built-up  Area,18-Aug,Hennur Road,3 BHK,Puachal,1804,3.0,2.0,112.65820501122319
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,NCdgerj,1109,2.0,0.0,81.39805905466378
Super built-up  Area,Ready To Move,Begur Road,3 BHK,SLtalry,1610,2.0,2.0,57.87998173170019
Plot  Area,Ready To Move,Hoskote,2 Bedroom,,600,2.0,1.0,78.56009977247219
Built-up  Area,18-Dec,Huskur,2 BHK,,1020,2.0,1.0,32.623368764973335
Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1682,3.0,1.0,121.29305484013959
Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,1000,1.0,0.0,53.329361508298206
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,BriumMi,1175,2.0,1.0,58.083688911168274
Built-up  Area,18-Aug,Bommasandra Industrial Area,3 BHK,,1400,2.0,1.0,38.616304200895925
Plot  Area,18-May,Sarjapur,4 Bedroom,Puodsm ,2500,5.0,3.0,337.0553887013501
Super built-up  Area,18-Dec,Vivekananda Nagar,3 BHK,,1650,3.0,2.0,91.84429996981561
Super built-up  Area,18-Apr,Devanahalli,2 BHK,Sabixtt,1009,2.0,2.0,65.75387248639662
Plot  Area,Ready To Move,4th T block Jayanagar,4 Bedroom,,2400,4.0,0.0,250.38092002383522
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,SLaceda,1353,3.0,1.0,88.1659898679494
Super built-up  Area,18-Jan,Bannerghatta Road,3 BHK,GRarken,1640,3.0,2.0,94.40959447215562
Plot  Area,Ready To Move,Dinnur,3 Bedroom,,1500,2.0,1.0,117.8752434483104
Super built-up  Area,18-May,Seegehalli,3 BHK,,1295,3.0,2.0,56.98238850109037
Plot  Area,Ready To Move,Jayanagar,8 Bedroom,,2100,7.0,2.0,178.9787522823222
Super built-up  Area,Ready To Move,Nagarbhavi,2 BHK,Vaosei ,1152 - 1197,2.0,0.0,52.071339340389294
Super built-up  Area,19-Dec,Anjanapura,3 BHK,DSapeto,1456,2.0,1.0,44.73613497883806
Super built-up  Area,Ready To Move,Manayata Tech Park,2 BHK,,1065,2.0,2.0,46.486837947693445
Built-up  Area,Ready To Move,Lakshminarayana Pura,3 BHK,Oaeze B,1575,3.0,0.0,76.6274460376353
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1180,2.0,1.0,50.07182271675232
Super built-up  Area,Ready To Move,VHBCS Layout,3 BHK,OlarkLa,1881,3.0,3.0,126.603463947258
Super built-up  Area,18-Jul,Hosa Road,2 BHK,Mahesr ,1161,2.0,1.0,55.15000000000002
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Prldsri,1278,3.0,1.0,73.87638271100548
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1335,2.0,1.0,51.11757048030692
Plot  Area,Ready To Move,Nandini Layout,7 Bedroom,,1650,4.0,0.0,161.2285539357478
Super built-up  Area,18-Nov,Sarjapur  Road,1 BHK,AsastDe,778,1.0,1.0,41.76498682400791
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1575,2.0,2.0,115.7822830202682
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,781,1.0,2.0,51.385328518858465
Super built-up  Area,Ready To Move,Kogilu,2 BHK,,1200,2.0,1.0,53.53514657215552
